Name,ID,Has Block,Mod,Class,Display Name
EnderIO:blockFusedQuartz,1923,true,EnderIO,crazypants.enderio.material.ItemFusedQuartz,Fused Quartz
EnderIO:blockEnderRail,1924,true,EnderIO,net.minecraft.item.ItemBlock,Ender Rail
EnderIO:blockConduitBundle,1925,true,EnderIO,net.minecraft.item.ItemBlock,Conduit Connector
EnderIO:blockConduitFacade,1926,true,EnderIO,net.minecraft.item.ItemBlock,Conduit Facade
EnderIO:blockEndermanSkull,1927,true,EnderIO,crazypants.enderio.item.skull.ItemEndermanSkull,Enderman Head
EnderIO:blockNutrient_distillation,1928,true,EnderIO,net.minecraft.item.ItemBlock,Nutrient Distillation
EnderIO:blockHootch,1929,true,EnderIO,net.minecraft.item.ItemBlock,Hootch
EnderIO:blockRocket_fuel,1930,true,EnderIO,net.minecraft.item.ItemBlock,Rocket Fuel
EnderIO:blockFire_water,1931,true,EnderIO,net.minecraft.item.ItemBlock,Fire Water
EnderIO:blockLiquid_sunshine,1932,true,EnderIO,net.minecraft.item.ItemBlock,Liquid Sunshine
EnderIO:blockCloud_seed,1933,true,EnderIO,net.minecraft.item.ItemBlock,Cloud Seed
EnderIO:blockCloud_seed_concentrated,1934,true,EnderIO,net.minecraft.item.ItemBlock,Concentrated Cloud Seed
EnderIO:blockIngotStorage,1935,true,EnderIO,crazypants.enderio.material.BlockItemIngotStorage,Electrical Steel Block
EnderIO:blockDarkIronBars,1936,true,EnderIO,crazypants.enderio.material.BlockItemDarkIronBars,Dark Steel Bars
extracells:certustank,1937,true,extracells,extracells.item.ItemBlockCertusTank,Certus Quartz Tank
extracells:walrus,1938,true,extracells,net.minecraft.item.ItemBlock,Walrus
extracells:fluidcrafter,1939,true,extracells,net.minecraft.item.ItemBlock,ME Fluid Assembler
extracells:ecbaseblock,1940,true,extracells,extracells.item.ItemBlockECBase,ME Fluid Interface
extracells:hardmedrive,1941,true,extracells,net.minecraft.item.ItemBlock,Blast resistant ME Drive [WIP]
extracells:vibrantchamberfluid,1942,true,extracells,net.minecraft.item.ItemBlock,Fluid Vibration Chamber
ExtraUtilities:chestFull,1944,true,ExtraUtilities,net.minecraft.item.ItemBlock,Slightly Larger Chest
ExtraUtilities:enderCollector,1945,true,ExtraUtilities,net.minecraft.item.ItemBlock,Ender Collector
ExtraUtilities:endConstructor,1946,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockQED,QED (Quasar Entanglement Device)
ExtraUtilities:endMarker,1947,true,ExtraUtilities,net.minecraft.item.ItemBlock,Ender-Marker
ExtraUtilities:curtains,1948,true,ExtraUtilities,net.minecraft.item.ItemBlock,Blackout Curtains
ExtraUtilities:angelBlock,1949,true,ExtraUtilities,com.rwtema.extrautils.item.ItemAngelBlock,Angel Block
ExtraUtilities:budoff,1950,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,Block Update Detector
ExtraUtilities:chandelier,1951,true,ExtraUtilities,net.minecraft.item.ItemBlock,Chandelier
ExtraUtilities:decorativeBlock1,1952,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,Edged Stone Bricks
ExtraUtilities:decorativeBlock2,1953,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,Thickened Glass
ExtraUtilities:pureLove,1954,true,ExtraUtilities,net.minecraft.item.ItemBlock,Pure Mana Block
ExtraUtilities:block_bedrockium,1955,true,ExtraUtilities,com.rwtema.extrautils.block.BlockBedrockium.ItemBedrockium,Block of Bedrockium
ExtraUtilities:datablock,1956,true,ExtraUtilities,net.minecraft.item.ItemBlock,tile.extrautils:datablock.name
ExtraUtilities:colorStoneBrick,1957,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Stone Bricks (White Frequency)
ExtraUtilities:colorWoodPlanks,1958,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Oak Wood Planks (White Frequency)
ExtraUtilities:color_lightgem,1959,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Glowstone (White Frequency)
ExtraUtilities:color_stone,1960,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Stone (White Frequency)
ExtraUtilities:color_quartzBlock,1961,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Block of Quartz (White Frequency)
ExtraUtilities:color_hellsand,1962,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Soul Sand (White Frequency)
ExtraUtilities:color_redstoneLight,1963,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Redstone Lamp (White Frequency)
ExtraUtilities:color_brick,1964,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Bricks (White Frequency)
ExtraUtilities:color_stonebrick,1965,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Cobblestone (White Frequency)
ExtraUtilities:color_blockLapis,1966,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Lapis Lazuli Block (White Frequency)
ExtraUtilities:color_obsidian,1967,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Obsidian (White Frequency)
ExtraUtilities:color_blockRedstone,1968,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Block of Redstone (White Frequency)
ExtraUtilities:color_blockCoal,1969,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,Colored Block of Coal (White Frequency)
ExtraUtilities:cobblestone_compressed,1970,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,Compressed Cobblestone
ExtraUtilities:conveyor,1971,true,ExtraUtilities,net.minecraft.item.ItemBlock,Conveyor Belt
ExtraUtilities:filing,1972,true,ExtraUtilities,com.rwtema.extrautils.item.ItemFilingCabinet,Filing Cabinet
ExtraUtilities:greenscreen,1973,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,Lapis Caelestis Albus (White)
ExtraUtilities:peaceful_table_top,1974,true,ExtraUtilities,net.minecraft.item.ItemBlock,Peaceful Table
ExtraUtilities:trading_post,1975,true,ExtraUtilities,net.minecraft.item.ItemBlock,Trading Post
ExtraUtilities:sound_muffler,1976,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,Sound Muffler
ExtraUtilities:extractor_base,1977,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.multiparts.ItemBlockTransferNodeMultiPart,Transfer Node (Items)
ExtraUtilities:extractor_base_remote,1978,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.multiparts.ItemBlockTransferNodeMultiPart,Retrieval Node (Items)
ExtraUtilities:pipes,1979,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.multiparts.ItemBlockTransferPipeMultiPart,Transfer Pipe
ExtraUtilities:pipes.1,1980,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.multiparts.ItemBlockTransferPipeMultiPart,Hyper-Rationing Pipe
ExtraUtilities:trashcan,1981,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,Trash Can
ExtraUtilities:spike_base,1982,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockSpike,Iron Spike
ExtraUtilities:spike_base_diamond,1983,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockSpike,Diamond Spike
ExtraUtilities:spike_base_gold,1984,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockSpike,Golden Spike
ExtraUtilities:spike_base_wood,1985,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockSpike,Wooden Spike
ExtraUtilities:enderThermicPump,1986,true,ExtraUtilities,net.minecraft.item.ItemBlock,Ender-Thermic Pump
ExtraUtilities:enderQuarry,1987,true,ExtraUtilities,net.minecraft.item.ItemBlock,Ender Quarry
ExtraUtilities:enderQuarryUpgrade,1988,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,Ender Quarry Upgrade Base
ExtraUtilities:plant/ender_lilly,1989,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockEnderLily,Ender-Lily Seeds
ExtraUtilities:timer,1990,true,ExtraUtilities,net.minecraft.item.ItemBlock,Redstone Clock
ExtraUtilities:magnumTorch,1991,true,ExtraUtilities,com.rwtema.extrautils.multipart.ItemBlockMultiPartMagnumTorch,Magnum Torch
ExtraUtilities:drum,1992,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockDrum,Drum
ExtraUtilities:generator,1993,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockGenerator,Survivalist Generator
ExtraUtilities:generator.8,1994,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockGenerator,Survivalist Generator
ExtraUtilities:generator.64,1995,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockGenerator,Survivalist Generator
ExtraUtilities:dark_portal,1996,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,Portal to The Deep Dark
ExtraUtilities:etherealglass,1997,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,Ethereal Glass
ThaumicTinkerer:fireWater,1998,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire,Aqua Imbued Fire
ThaumicTinkerer:funnel,1999,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Essentia Funnel
ThaumicTinkerer:enchanter,2000,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Osmotic Enchanter
ThaumicTinkerer:darkQuartz,2001,true,ThaumicTinkerer,thaumic.tinkerer.common.item.quartz.ItemDarkQuartzBlock,Block of Smokey Quartz
ThaumicTinkerer:magnet,2002,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockMagnet,Kinetic Attractor
ThaumicTinkerer:infusedGrainBlock,2003,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Imbued Grain
ThaumicTinkerer:darkQuartzStairs,2004,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Smokey Quartz Stairs
ThaumicTinkerer:interface,2005,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Transvector Interface
ThaumicTinkerer:forcefield,2006,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Forcefield
ThaumicTinkerer:platform,2007,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Ethereal Platform
ThaumicTinkerer:golemConnector,2008,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Golem Connector
ThaumicTinkerer:fireAir,2009,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire,Aer Imbued Fire
ThaumicTinkerer:gaseousShadow,2010,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Gaseous Shadow
ThaumicTinkerer:dislocator,2011,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Transvector Dislocator
ThaumicTinkerer:repairer,2012,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Thaumic Restorer
ThaumicTinkerer:fireFire,2013,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire,Ignis Imbued Fire
ThaumicTinkerer:bedrockPortal,2014,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Bedrock Portal
ThaumicTinkerer:Levitational Locomotive,2015,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Levitational Locomotive
ThaumicTinkerer:fireChaos,2016,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire,Perditio Imbued Fire
ThaumicTinkerer:animationTablet,2017,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Dynamism Tablet
ThaumicTinkerer:gaseousLight,2018,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Gaseous Light
ThaumicTinkerer:nitorGas,2019,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Nitor Gas
ThaumicTinkerer:aspectAnalyzer,2020,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Aspectalyzer
ThaumicTinkerer:infusedFarmland,2021,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Infused Farmland
ThaumicTinkerer:fireEarth,2022,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire,Terra Imbued Fire
ThaumicTinkerer:spawner,2023,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Tablet of Necromancy
ThaumicTinkerer:warpGate,2024,true,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.ItemBlockWarpGate,Celestial Gateway
ThaumicTinkerer:Levitational Locomotive Relay,2025,true,ThaumicTinkerer,net.minecraft.item.ItemBlock,Levitational Locomotive Relay
ThaumicTinkerer:fireOrder,2026,true,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBlockFire,Ordo Imbued Fire
ThaumicTinkerer:darkQuartzSlab,2027,true,ThaumicTinkerer,thaumic.tinkerer.common.item.quartz.ItemDarkQuartzSlab,Smokey Quartz Slab
ThaumicTinkerer:darkQuartzSlabFull,2028,true,ThaumicTinkerer,thaumic.tinkerer.common.item.quartz.ItemDarkQuartzSlab,Smokey Quartz Slab
ForbiddenMagic:ArcaneCake,2029,true,ForbiddenMagic,net.minecraft.item.ItemBlock,Thaumic Cake
ForbiddenMagic:WrathCage,2030,true,ForbiddenMagic,net.minecraft.item.ItemBlock,Wrath Cage
ForbiddenMagic:InkFlower,2031,true,ForbiddenMagic,net.minecraft.item.ItemBlock,Umbral Rose
ForbiddenMagic:StarBlock,2032,true,ForbiddenMagic,net.minecraft.item.ItemBlock,Nether Star Block
ForbiddenMagic:UmbralBush,2033,true,ForbiddenMagic,net.minecraft.item.ItemBlock,Umbral Rose Bush
ForbiddenMagic:TaintLog,2034,true,ForbiddenMagic,net.minecraft.item.ItemBlock,Tainted Log
ForbiddenMagic:TaintPlank,2035,true,ForbiddenMagic,net.minecraft.item.ItemBlock,Tainted Planks
ForbiddenMagic:TaintLeaves,2036,true,ForbiddenMagic,net.minecraft.item.ItemBlock,Tainted Leaves
ForbiddenMagic:TaintSapling,2037,true,ForbiddenMagic,net.minecraft.item.ItemBlock,Tainted Sapling
ForbiddenMagic:TaintBlock,2038,true,ForbiddenMagic,fox.spiteful.forbidden.blocks.ItemBlockStoneTainted,Tainted Stone
gadomancy:BlockStickyJar,2039,true,gadomancy,net.minecraft.item.ItemBlock,Sticky Jar
gadomancy:BlockArcaneDropper,2040,true,gadomancy,net.minecraft.item.ItemBlock,Arcane Dropper
gadomancy:BlockInfusionClaw,2041,true,gadomancy,net.minecraft.item.ItemBlock,Infusion Claw
gadomancy:BlockRemoteJar,2042,true,gadomancy,makeo.gadomancy.common.items.ItemBlockRemoteJar,Mirrored Jar
gadomancy:BlockExtendedNodeJar,2043,true,gadomancy,net.minecraft.item.ItemBlock,Node in a Jar
gadomancy:BlockNodeManipulator,2044,true,gadomancy,makeo.gadomancy.common.items.ItemNodeManipulator,tile.BlockNodeManipulator.0.name
gadomancy:BlockStoneMachine,2045,true,gadomancy,makeo.gadomancy.common.items.ItemBlockStoneMachine,Randomization Focus
gadomancy:BlockAdditionalEldritchPortal,2046,true,gadomancy,makeo.gadomancy.common.items.ItemBlockAdditionalEldritchPortal,Eldritch Portal
gadomancy:BlockAuraPylon,2047,true,gadomancy,makeo.gadomancy.common.items.ItemBlockAuraPylon,Aura Pylon
gadomancy:BlockKnowledgeBook,2048,true,gadomancy,makeo.gadomancy.common.items.ItemBlockKnowledgeBook,Book of Knowledge
gadomancy:BlockEssentiaCompressor,2049,true,gadomancy,makeo.gadomancy.common.items.ItemBlockEssentiaCompressor,Essentia Condenser
GraviSuite:BlockRelocatorPortal,2050,true,GraviSuite,gravisuite.ItemRelocatorPortal,RelocatorPortal.name
ImmersiveEngineering:ore,2051,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase,Copper Ore
ImmersiveEngineering:storage,2052,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase,Block of Copper
ImmersiveEngineering:storageSlab,2053,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIESlabs,Copper Slab
ImmersiveEngineering:stoneSlab,2054,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIESlabs,Hempcrete Slab
ImmersiveEngineering:metalDevice,2055,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.metal.ItemBlockMetalDevices,LV Wire Connector
ImmersiveEngineering:metalDevice2,2056,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.metal.ItemBlockMetalDevices2,Breaker Switch
ImmersiveEngineering:metalDecoration,2057,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.metal.ItemBlockMetalDecorations,Steel Fence
ImmersiveEngineering:metalDecoration2,2058,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.metal.ItemBlockMetalDecorations,Aluminium Sheet Metal Block
ImmersiveEngineering:metalMultiblock,2059,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase,Lightning Rod Base
ImmersiveEngineering:woodenDevice,2060,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.wooden.ItemBlockWoodenDevices,Wooden Post
ImmersiveEngineering:woodenDecoration,2061,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.wooden.ItemBlockWoodenDecoration,Treated Wood Planks
ImmersiveEngineering:treatedWood,2062,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase,Treated Wood Planks
ImmersiveEngineering:woodenStairs,2063,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEStairs,Treated Wood Stairs
ImmersiveEngineering:woodenStairs1,2064,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEStairs,Treated Wood Stairs
ImmersiveEngineering:woodenStairs2,2065,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEStairs,Treated Wood Stairs
ImmersiveEngineering:stoneDevice,2066,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.stone.ItemBlockStoneDevices,Hempcrete
ImmersiveEngineering:stoneDecoration,2067,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase,Hempcrete
ImmersiveEngineering:concreteStairs,2068,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEStairs,Concrete Stairs
ImmersiveEngineering:concreteTileStairs,2069,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEStairs,Concrete Tile Stairs
ImmersiveEngineering:hemp,2070,true,ImmersiveEngineering,net.minecraft.item.ItemBlock,Industrial Hemp
ImmersiveEngineering:fakeLight,2071,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.ItemBlockIEBase,tile.ImmersiveEngineering.fakeLight.name
ImmersiveEngineering:clothDevice,2072,true,ImmersiveEngineering,blusunrize.immersiveengineering.common.blocks.cloth.ItemBlockClothDevices,Balloon
IronChest:BlockIronChest,2073,true,IronChest,cpw.mods.ironchest.ItemIronChest,Iron Chest
RedstoneArsenal:Storage,2074,true,RedstoneArsenal,cofh.redstonearsenal.block.ItemBlockStorage,Fluxed Electrum Block
TConstruct:liquid.slime,2075,true,TConstruct,net.minecraft.item.ItemBlock,Liquified Slime
TConstruct:MeatBlock,2076,true,TConstruct,tconstruct.world.itemblocks.HamboneItemBlock,Hambone
TConstruct:WoolSlab1,2077,true,TConstruct,tconstruct.world.itemblocks.WoolSlab1Item,Light Gray Wool Slab
TConstruct:WoolSlab2,2078,true,TConstruct,tconstruct.world.itemblocks.WoolSlab2Item,Gray Wool Slab
TConstruct:trap.punji,2079,true,TConstruct,net.minecraft.item.ItemBlock,Punji Stick
TConstruct:trap.barricade.oak,2080,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,Oak Barricade
TConstruct:trap.barricade.spruce,2081,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,Spruce Barricade
TConstruct:trap.barricade.birch,2082,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,Birch Barricade
TConstruct:trap.barricade.jungle,2083,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,Jungle Barricade
TConstruct:explosive.slime,2084,true,TConstruct,tconstruct.common.itemblocks.MetadataItemBlock,SDX
TConstruct:slime.gel,2085,true,TConstruct,tconstruct.world.itemblocks.SlimeGelItemBlock,Congealed Blue Slime
TConstruct:slime.grass,2086,true,TConstruct,tconstruct.world.itemblocks.SlimeGrassItemBlock,Slimy Grass
TConstruct:slime.grass.tall,2087,true,TConstruct,tconstruct.world.itemblocks.SlimeTallGrassItem,Slimy Grass
TConstruct:slime.leaves,2088,true,TConstruct,tconstruct.world.itemblocks.SlimeLeavesItemBlock,Slimy Leaves
TConstruct:slime.sapling,2089,true,TConstruct,tconstruct.world.itemblocks.SlimeSaplingItemBlock,Slimy Sapling
TConstruct:slime.channel,2090,true,TConstruct,net.minecraft.item.ItemBlock,Slime Channel
TConstruct:blood.channel,2091,true,TConstruct,net.minecraft.item.ItemBlock,Blood Channel
TConstruct:slime.pad,2092,true,TConstruct,net.minecraft.item.ItemBlock,Bounce Pad
TConstruct:decoration.stonetorch,2093,true,TConstruct,net.minecraft.item.ItemBlock,Torch
TConstruct:decoration.stoneladder,2094,true,TConstruct,net.minecraft.item.ItemBlock,Ladder
TConstruct:decoration.multibrick,2095,true,TConstruct,tconstruct.tools.itemblocks.MultiBrickItem,Obsidian Brick
