Ore Name,ItemStack,Item ID,Display Name,Wildcard
dyeCeramicLightGray,1xitem.mfr.ceramicdye@8,MineFactoryReloaded:ceramicdye,Ceramic Dye (Light Gray),false
dyeCeramicLime,1xitem.mfr.ceramicdye@5,MineFactoryReloaded:ceramicdye,Ceramic Dye (Lime),false
dyeCeramicMagenta,1xitem.mfr.ceramicdye@2,MineFactoryReloaded:ceramicdye,Ceramic Dye (Magenta),false
dyeCeramicOrange,1xitem.mfr.ceramicdye@1,MineFactoryReloaded:ceramicdye,Ceramic Dye (Orange),false
dyeCeramicPink,1xitem.mfr.ceramicdye@6,MineFactoryReloaded:ceramicdye,Ceramic Dye (Pink),false
dyeCeramicPurple,1xitem.mfr.ceramicdye@10,MineFactoryReloaded:ceramicdye,Ceramic Dye (Purple),false
dyeCeramicRed,1xitem.mfr.ceramicdye@14,MineFactoryReloaded:ceramicdye,Ceramic Dye (Red),false
dyeCeramicWhite,1xitem.mfr.ceramicdye@0,MineFactoryReloaded:ceramicdye,Ceramic Dye (White),false
dyeCeramicYellow,1xitem.mfr.ceramicdye@4,MineFactoryReloaded:ceramicdye,Ceramic Dye (Yellow),false
dyeCyan,1xitem.dyePowder@6,minecraft:dye,Cyan Dye,false
dyeCyan,1xitem.dye@9,Botania:dye,Floral Cyan Powder,false
dyeCyan,1xitem.projectred.exploration.lilyseed@9,ProjRed|Exploration:projectred.exploration.lilyseed,Cyan Deviating Lily seed,false
dyeGray,1xitem.dyePowder@8,minecraft:dye,Gray Dye,false
dyeGray,1xitem.dye@7,Botania:dye,Floral Gray Powder,false
dyeGray,1xitem.projectred.exploration.lilyseed@7,ProjRed|Exploration:projectred.exploration.lilyseed,Grey Deviating Lily seed,false
dyeGreen,1xitem.dyePowder@2,minecraft:dye,Cactus Green,false
dyeGreen,1xitem.dye@13,Botania:dye,Floral Green Powder,false
dyeGreen,1xitem.misc@7,BiomesOPlenty:misc,Green Dye,false
dyeGreen,1xitem.misc@22,ExtraBees:misc,Green Dye,false
dyeGreen,1xitem.projectred.exploration.lilyseed@13,ProjRed|Exploration:projectred.exploration.lilyseed,Green Deviating Lily seed,false
dyeLightBlue,1xitem.dyePowder@12,minecraft:dye,Light Blue Dye,false
dyeLightBlue,1xitem.dye@3,Botania:dye,Floral Light Blue Powder,false
dyeLightBlue,1xitem.projectred.exploration.lilyseed@3,ProjRed|Exploration:projectred.exploration.lilyseed,Light Blue Deviating Lily seed,false
dyeLightGray,1xitem.dyePowder@7,minecraft:dye,Light Gray Dye,false
dyeLightGray,1xitem.dye@8,Botania:dye,Floral Light Gray Powder,false
dyeLightGray,1xitem.projectred.exploration.lilyseed@8,ProjRed|Exploration:projectred.exploration.lilyseed,Light Grey Deviating Lily seed,false
dyeLime,1xitem.dyePowder@10,minecraft:dye,Lime Dye,false
dyeLime,1xitem.dye@5,Botania:dye,Floral Lime Powder,false
dyeLime,1xitem.projectred.exploration.lilyseed@5,ProjRed|Exploration:projectred.exploration.lilyseed,Lime Deviating Lily seed,false
dyeMagenta,1xitem.dyePowder@13,minecraft:dye,Magenta Dye,false
dyeMagenta,1xitem.dye@2,Botania:dye,Floral Magenta Powder,false
dyeMagenta,1xitem.projectred.exploration.lilyseed@2,ProjRed|Exploration:projectred.exploration.lilyseed,Magenta Deviating Lily seed,false
dyeOrange,1xitem.dyePowder@14,minecraft:dye,Orange Dye,false
dyeOrange,1xitem.dye@1,Botania:dye,Floral Orange Powder,false
dyeOrange,1xitem.projectred.exploration.lilyseed@1,ProjRed|Exploration:projectred.exploration.lilyseed,Orange Deviating Lily seed,false
dyePink,1xitem.dyePowder@9,minecraft:dye,Pink Dye,false
dyePink,1xitem.dye@6,Botania:dye,Floral Pink Powder,false
dyePink,1xitem.projectred.exploration.lilyseed@6,ProjRed|Exploration:projectred.exploration.lilyseed,Pink Deviating Lily seed,false
dyePurple,1xitem.dyePowder@5,minecraft:dye,Purple Dye,false
dyePurple,1xitem.dye@10,Botania:dye,Floral Purple Powder,false
dyePurple,1xitem.projectred.exploration.lilyseed@10,ProjRed|Exploration:projectred.exploration.lilyseed,Purple Deviating Lily seed,false
dyeRed,1xitem.dyePowder@1,minecraft:dye,Rose Red,false
dyeRed,1xitem.dye@14,Botania:dye,Floral Red Powder,false
dyeRed,1xitem.misc@19,ExtraBees:misc,Red Dye,false
dyeRed,1xitem.projectred.exploration.lilyseed@14,ProjRed|Exploration:projectred.exploration.lilyseed,Red Deviating Lily seed,false
dyeWhite,1xitem.dyePowder@15,minecraft:dye,Bone Meal,false
dyeWhite,1xitem.dye@0,Botania:dye,Floral White Powder,false
dyeWhite,1xitem.misc@8,BiomesOPlenty:misc,White Dye,false
dyeWhite,1xitem.misc@23,ExtraBees:misc,White Dye,false
dyeWhite,1xitem.projectred.exploration.lilyseed@0,ProjRed|Exploration:projectred.exploration.lilyseed,White Deviating Lily seed,false
dyeYellow,1xitem.dyePowder@11,minecraft:dye,Dandelion Yellow,false
dyeYellow,1xitem.dye@4,Botania:dye,Floral Yellow Powder,false
dyeYellow,1xitem.thermalfoundation.material@16,ThermalFoundation:material,Sulfur,false
dyeYellow,1xitem.misc@20,ExtraBees:misc,Yellow Dye,false
dyeYellow,1xitem.projectred.exploration.lilyseed@4,ProjRed|Exploration:projectred.exploration.lilyseed,Yellow Deviating Lily seed,false
elvenDragonstone,1xitem.manaResource@9,Botania:manaResource,Dragonstone,false
elvenPixieDust,1xitem.manaResource@8,Botania:manaResource,Pixie Dust,false
eternalLifeEssence,1xitem.manaResource@5,Botania:manaResource,Gaia Spirit,false
fabricHemp,1xitem.ImmersiveEngineering.material@4,ImmersiveEngineering:material,Tough Fabric,false
feather,1xitem.tfFeather@32767,TwilightForest:item.tfFeather,(wildcard),true
fenceAluminum,1xtile.ImmersiveEngineering.metalDecoration@12,ImmersiveEngineering:metalDecoration,Aluminium Fence,false
fenceSteel,1xtile.ImmersiveEngineering.metalDecoration@0,ImmersiveEngineering:metalDecoration,Steel Fence,false
fenceWood,1xtile.for.fences@32767,Forestry:fences,(wildcard),true
fenceWood,1xtile.for.fencesFireproof@32767,Forestry:fencesFireproof,(wildcard),true
fertilizer,1xitem.mfr.fertilizer@0,MineFactoryReloaded:fertilizer,Industrial Fertilizer,false
fertilizer,1xitem.thermalexpansion.material@516,ThermalExpansion:material,Phyto-Gro,false
fertilizer,1xitem.thermalexpansion.material@517,ThermalExpansion:material,Rich Phyto-Gro,false
fertilizerOrganic,1xitem.mfr.fertilizer@0,MineFactoryReloaded:fertilizer,Industrial Fertilizer,false
fertilizerRich,1xitem.thermalexpansion.material@517,ThermalExpansion:material,Rich Phyto-Gro,false
flintRod,1xitem.tconstruct.ToolRod@3,TConstruct:toolRod,Flint Tool Rod,false
foodAmbrosia,1xitem.food@10,BiomesOPlenty:food,Ambrosia,false
foodBowlofrice,1xitem.food@13,BiomesOPlenty:food,Bowl of Rice,false
foodFilledhoneycomb,1xitem.food@9,BiomesOPlenty:food,Filled Honeycomb,false
foodFruitsalad,1xitem.food@4,BiomesOPlenty:food,Fruit Salad,false
foodMushroompowder,1xitem.food@1,BiomesOPlenty:food,Shroom Powder,false
foodMushroomsalad,1xitem.food@6,BiomesOPlenty:food,Shroom Salad,false
foodVeggiesalad,1xitem.food@5,BiomesOPlenty:food,Veggie Salad,false
fuelCoke,1xitem.railcraft.fuel.coke@0,Railcraft:fuel.coke,Coal Coke,false
fuelCoke,1xitem.ImmersiveEngineering.material@6,ImmersiveEngineering:material,Coal Coke,false
gaiaIngot,1xitem.manaResource@14,Botania:manaResource,Gaia Spirit Ingot,false
gearBronze,1xitem.thermalfoundation.material@137,ThermalFoundation:material,Bronze Gear,false
gearBronze,1xitem.for.gearBronze@0,Forestry:gearBronze,Bronze Gear,false
gearCopper,1xitem.thermalfoundation.material@128,ThermalFoundation:material,Copper Gear,false
gearCopper,1xitem.for.gearCopper@0,Forestry:gearCopper,Copper Gear,false
gearDiamond,1xitem.diamondGearItem@0,BuildCraft|Core:diamondGearItem,Diamond Gear,false
gearElectrum,1xitem.thermalfoundation.material@135,ThermalFoundation:material,Electrum Gear,false
gearEnderium,1xitem.thermalfoundation.material@140,ThermalFoundation:material,Enderium Gear,false
gearGold,1xitem.thermalfoundation.material@13,ThermalFoundation:material,Gold Gear,false
gearGold,1xitem.goldGearItem@0,BuildCraft|Core:goldGearItem,Gold Gear,false
gearInvar,1xitem.thermalfoundation.material@136,ThermalFoundation:material,Invar Gear,false
gearIron,1xitem.thermalfoundation.material@12,ThermalFoundation:material,Iron Gear,false
gearIron,1xitem.ironGearItem@0,BuildCraft|Core:ironGearItem,Iron Gear,false
gearIron,1xitem.railcraft.part.gear@1,Railcraft:part.gear,Iron Gear,false
gearIron,1xthaumicenergistics.item.material@2,thaumicenergistics:material,Iron Gear,false
gearLead,1xitem.thermalfoundation.material@131,ThermalFoundation:material,Lead Gear,false
gearLumium,1xitem.thermalfoundation.material@139,ThermalFoundation:material,Lumium Gear,false
gearMithril,1xitem.thermalfoundation.material@134,ThermalFoundation:material,Mana Infused Gear,false
gearNickel,1xitem.thermalfoundation.material@132,ThermalFoundation:material,Ferrous Gear,false
gearPlatinum,1xitem.thermalfoundation.material@133,ThermalFoundation:material,Shiny Gear,false
gearSignalum,1xitem.thermalfoundation.material@138,ThermalFoundation:material,Signalum Gear,false
gearSilver,1xitem.thermalfoundation.material@130,ThermalFoundation:material,Silver Gear,false
gearStone,1xitem.stoneGearItem@0,BuildCraft|Core:stoneGearItem,Stone Gear,false
gearTin,1xitem.thermalfoundation.material@129,ThermalFoundation:material,Tin Gear,false
gearTin,1xitem.for.gearTin@0,Forestry:gearTin,Tin Gear,false
gearWood,1xitem.woodenGearItem@0,BuildCraft|Core:woodenGearItem,Wood Gear,false
gemAmber,1xitem.ItemResource@6,Thaumcraft:ItemResource,Amber,false
gemAmber,1xitem.gems@7,BiomesOPlenty:gems,Amber,false
gemAmethyst,1xitem.npcAmethyst@0,customnpcs:npcAmethyst,Amethyst,false
gemApatite,1xitem.for.apatite@0,Forestry:apatite,Apatite,false
gemCrystalFlux,1xitem.redstonearsenal.material@96,RedstoneArsenal:material,Flux Crystal,false
gemDiamond,1xitem.diamond@0,minecraft:diamond,Diamond,false
gemDiamond,1xic2.itemPartIndustrialDiamond@0,IC2:itemPartIndustrialDiamond,Industrial Diamond,false
gemEmerald,1xitem.emerald@0,minecraft:emerald,Emerald,false
gemLapis,1xitem.dyePowder@4,minecraft:dye,Lapis Lazuli,false
gemMalachite,1xitem.gems@5,BiomesOPlenty:gems,Malachite,false
gemPeridot,1xitem.gems@2,BiomesOPlenty:gems,Peridot,false
gemPeridot,1xitem.projectred.core.part@39,ProjRed|Core:projectred.core.part,Peridot,false
gemQuartz,1xitem.netherquartz@0,minecraft:quartz,Nether Quartz,false
gemRuby,1xitem.gems@1,BiomesOPlenty:gems,Ruby,false
gemRuby,1xitem.npcRuby@0,customnpcs:npcRuby,Ruby,false
gemRuby,1xitem.projectred.core.part@37,ProjRed|Core:projectred.core.part,Ruby,false
gemSaphire,1xitem.npcSaphire@0,customnpcs:npcSaphire,Sapphire,false
gemSapphire,1xitem.gems@6,BiomesOPlenty:gems,Sapphire,false
gemSapphire,1xitem.projectred.core.part@38,ProjRed|Core:projectred.core.part,Sapphire,false
gemTanzanite,1xitem.gems@4,BiomesOPlenty:gems,Tanzanite,false
gemTopaz,1xitem.gems@3,BiomesOPlenty:gems,Topaz,false
glass,1xtile.glass@0,minecraft:glass,Glass,false
glass,1xtile.blockFusedQuartz@1,EnderIO:blockFusedQuartz,Quite Clear Glass,false
glassBlack,1xtile.GlassBlock.StainedClear@15,TConstruct:GlassBlock.StainedClear,Black Stained Glass,false
glassBlue,1xtile.GlassBlock.StainedClear@11,TConstruct:GlassBlock.StainedClear,Blue Stained Glass,false
glassBrown,1xtile.GlassBlock.StainedClear@12,TConstruct:GlassBlock.StainedClear,Brown Stained Glass,false
glassCyan,1xtile.GlassBlock.StainedClear@9,TConstruct:GlassBlock.StainedClear,Cyan Stained Glass,false
glassGray,1xtile.GlassBlock.StainedClear@7,TConstruct:GlassBlock.StainedClear,Gray Stained Glass,false
glassGreen,1xtile.GlassBlock.StainedClear@13,TConstruct:GlassBlock.StainedClear,Green Stained Glass,false
glassLightBlue,1xtile.GlassBlock.StainedClear@3,TConstruct:GlassBlock.StainedClear,Light Blue Stained Glass,false
glassLightGray,1xtile.GlassBlock.StainedClear@8,TConstruct:GlassBlock.StainedClear,Light Gray Stained Glass,false
glassLime,1xtile.GlassBlock.StainedClear@5,TConstruct:GlassBlock.StainedClear,Lime Stained Glass,false
glassMagenta,1xtile.GlassBlock.StainedClear@2,TConstruct:GlassBlock.StainedClear,Magenta Stained Glass,false
glassOrange,1xtile.GlassBlock.StainedClear@1,TConstruct:GlassBlock.StainedClear,Orange Stained Glass,false
glassPink,1xtile.GlassBlock.StainedClear@6,TConstruct:GlassBlock.StainedClear,Pink Stained Glass,false
glassPurple,1xtile.GlassBlock.StainedClear@10,TConstruct:GlassBlock.StainedClear,Purple Stained Glass,false
glassReactor,1xtile.brMultiblockGlass.0@0,BigReactors:BRMultiblockGlass,Reactor Glass,false
glassRed,1xtile.GlassBlock.StainedClear@14,TConstruct:GlassBlock.StainedClear,Red Stained Glass,false
glassTurbine,1xtile.brMultiblockGlass.0@1,BigReactors:BRMultiblockGlass,Turbine Glass,false
glassWhite,1xtile.GlassBlock.StainedClear@0,TConstruct:GlassBlock.StainedClear,White Stained Glass,false
glassYellow,1xtile.GlassBlock.StainedClear@4,TConstruct:GlassBlock.StainedClear,Yellow Stained Glass,false
glotek,1xtile.chisel.glotek@0,chisel:glotek,GloTek,false
glowstone,1xtile.lightgem@0,minecraft:glowstone,Glowstone,false
glowstone,1xtile.extrautils:color_lightgem@0,ExtraUtilities:color_lightgem,Colored Glowstone (White Frequency),false
glowstone,1xtile.extrautils:color_lightgem@1,ExtraUtilities:color_lightgem,Colored Glowstone (Orange Frequency),false
glowstone,1xtile.extrautils:color_lightgem@2,ExtraUtilities:color_lightgem,Colored Glowstone (Magenta Frequency),false
glowstone,1xtile.extrautils:color_lightgem@3,ExtraUtilities:color_lightgem,Colored Glowstone (Light Blue Frequency),false
glowstone,1xtile.extrautils:color_lightgem@4,ExtraUtilities:color_lightgem,Colored Glowstone (Yellow Frequency),false
glowstone,1xtile.extrautils:color_lightgem@5,ExtraUtilities:color_lightgem,Colored Glowstone (Lime Frequency),false
glowstone,1xtile.extrautils:color_lightgem@6,ExtraUtilities:color_lightgem,Colored Glowstone (Pink Frequency),false
glowstone,1xtile.extrautils:color_lightgem@7,ExtraUtilities:color_lightgem,Colored Glowstone (Gray Frequency),false
glowstone,1xtile.extrautils:color_lightgem@8,ExtraUtilities:color_lightgem,Colored Glowstone (Light Gray Frequency),false
glowstone,1xtile.extrautils:color_lightgem@9,ExtraUtilities:color_lightgem,Colored Glowstone (Cyan Frequency),false
glowstone,1xtile.extrautils:color_lightgem@10,ExtraUtilities:color_lightgem,Colored Glowstone (Purple Frequency),false
glowstone,1xtile.extrautils:color_lightgem@11,ExtraUtilities:color_lightgem,Colored Glowstone (Blue Frequency),false
glowstone,1xtile.extrautils:color_lightgem@12,ExtraUtilities:color_lightgem,Colored Glowstone (Brown Frequency),false
glowstone,1xtile.extrautils:color_lightgem@13,ExtraUtilities:color_lightgem,Colored Glowstone (Green Frequency),false
glowstone,1xtile.extrautils:color_lightgem@14,ExtraUtilities:color_lightgem,Colored Glowstone (Red Frequency),false
glowstone,1xtile.extrautils:color_lightgem@15,ExtraUtilities:color_lightgem,Colored Glowstone (Black Frequency),false
glowstoneBlack,1xtile.extrautils:color_lightgem@0,ExtraUtilities:color_lightgem,Colored Glowstone (White Frequency),false
glowstoneBlue,1xtile.extrautils:color_lightgem@4,ExtraUtilities:color_lightgem,Colored Glowstone (Yellow Frequency),false
glowstoneBrown,1xtile.extrautils:color_lightgem@3,ExtraUtilities:color_lightgem,Colored Glowstone (Light Blue Frequency),false
glowstoneCyan,1xtile.extrautils:color_lightgem@6,ExtraUtilities:color_lightgem,Colored Glowstone (Pink Frequency),false
glowstoneGray,1xtile.extrautils:color_lightgem@8,ExtraUtilities:color_lightgem,Colored Glowstone (Light Gray Frequency),false
glowstoneGreen,1xtile.extrautils:color_lightgem@2,ExtraUtilities:color_lightgem,Colored Glowstone (Magenta Frequency),false
glowstoneLightBlue,1xtile.extrautils:color_lightgem@12,ExtraUtilities:color_lightgem,Colored Glowstone (Brown Frequency),false
glowstoneLightGray,1xtile.extrautils:color_lightgem@7,ExtraUtilities:color_lightgem,Colored Glowstone (Gray Frequency),false
glowstoneLime,1xtile.extrautils:color_lightgem@10,ExtraUtilities:color_lightgem,Colored Glowstone (Purple Frequency),false
glowstoneMagenta,1xtile.extrautils:color_lightgem@13,ExtraUtilities:color_lightgem,Colored Glowstone (Green Frequency),false
glowstoneOrange,1xtile.extrautils:color_lightgem@14,ExtraUtilities:color_lightgem,Colored Glowstone (Red Frequency),false
glowstonePink,1xtile.extrautils:color_lightgem@9,ExtraUtilities:color_lightgem,Colored Glowstone (Cyan Frequency),false
glowstonePurple,1xtile.extrautils:color_lightgem@5,ExtraUtilities:color_lightgem,Colored Glowstone (Lime Frequency),false
glowstoneRed,1xtile.extrautils:color_lightgem@1,ExtraUtilities:color_lightgem,Colored Glowstone (Orange Frequency),false
glowstoneWhite,1xtile.extrautils:color_lightgem@15,ExtraUtilities:color_lightgem,Colored Glowstone (Black Frequency),false
glowstoneYellow,1xtile.extrautils:color_lightgem@11,ExtraUtilities:color_lightgem,Colored Glowstone (Blue Frequency),false
grass,1xtile.grass@0,minecraft:grass,Grass Block,false
gravel,1xtile.gravel@0,minecraft:gravel,Gravel,false
greggy_greg_do_please_kindly_stuff_a_sock_in_it,64xitem.bootsCloth@0,minecraft:leather_boots,Leather Boots,false
hambone,1xtile.tconstruct.meatblock@0,TConstruct:MeatBlock,Hambone,false
hardenedClay,1xtile.clayHardened@32767,minecraft:hardened_clay,(wildcard),true
hempcretesand,1xtile.chisel.hempcretesand@0,chisel:hempcretesand,Hempcrete powder,false
holystone,1xtile.chisel.holystone@0,chisel:holystone,Holystone,false
ice,1xtile.ice@0,minecraft:ice,Ice,false
ingotAluminium,1xitem.tconstruct.Materials@11,TConstruct:materials,Aluminum Ingot,false
ingotAluminiumBrass,1xitem.tconstruct.Materials@14,TConstruct:materials,Aluminum Brass Ingot,false
ingotAluminum,1xitem.ImmersiveEngineering.metal@1,ImmersiveEngineering:metal,Aluminium Ingot,false
ingotAluminum,1xitem.tconstruct.Materials@11,TConstruct:materials,Aluminum Ingot,false
ingotAluminumBrass,1xitem.tconstruct.Materials@14,TConstruct:materials,Aluminum Brass Ingot,false
ingotAlumite,1xitem.tconstruct.Materials@15,TConstruct:materials,Alumite Ingot,false
ingotArdite,1xitem.tconstruct.Materials@4,TConstruct:materials,Ardite Ingot,false
ingotBlutonium,1xitem.ingot@3,BigReactors:BRIngot,Blutonium Ingot,false
ingotBrick,1xitem.brick@0,minecraft:brick,Brick,false
ingotBrickNether,1xitem.netherbrick@0,minecraft:netherbrick,Nether Brick,false
ingotBronze,1xic2.itemIngot@2,IC2:itemIngot,Bronze Ingot,false
ingotBronze,1xitem.thermalfoundation.material@73,ThermalFoundation:material,Bronze Ingot,false
ingotBronze,1xitem.for.ingotBronze@0,Forestry:ingotBronze,Bronze Ingot,false
ingotBronze,1xitem.tconstruct.Materials@13,TConstruct:materials,Bronze Ingot,false
ingotBronze,1xitem.npcBronzeIngot@0,customnpcs:npcBronzeIngot,Bronze Ingot,false
ingotCobalt,1xitem.tconstruct.Materials@3,TConstruct:materials,Cobalt Ingot,false
ingotConductiveIron,1xitem.itemAlloy@4,EnderIO:itemAlloy,Conductive Iron,false
ingotConstantan,1xitem.ImmersiveEngineering.metal@5,ImmersiveEngineering:metal,Constantan Ingot,false
ingotCopper,1xic2.itemIngot@0,IC2:itemIngot,Copper Ingot,false
ingotCopper,1xitem.thermalfoundation.material@64,ThermalFoundation:material,Copper Ingot,false
ingotCopper,1xitem.for.ingotCopper@0,Forestry:ingotCopper,Copper Ingot,false
ingotCopper,1xitem.railcraft.ingot@1,Railcraft:ingot,Copper Ingot,false
ingotCopper,1xitem.ImmersiveEngineering.metal@0,ImmersiveEngineering:metal,Copper Ingot,false
ingotCopper,1xitem.tconstruct.Materials@9,TConstruct:materials,Copper Ingot,false
ingotCopper,1xitem.projectred.core.part@52,ProjRed|Core:projectred.core.part,Copper Ingot,false
ingotCosmicNeutronium,1xitem.avaritia_resource@4,Avaritia:Resource,Neutronium Ingot,false
ingotCrudeSteel,1xitem.itemAlloyEndergy@0,EnderIO:itemAlloyEndergy,Clay Compound,false
ingotCrystalMatrix,1xitem.avaritia_resource@1,Avaritia:Resource,Crystal Matrix Ingot,false
ingotCrystallineAlloy,1xitem.itemAlloyEndergy@1,EnderIO:itemAlloyEndergy,Crystalline Alloy,false
ingotCrystallinePinkSlime,1xitem.itemAlloyEndergy@4,EnderIO:itemAlloyEndergy,Crystalline Pink Slime,false
ingotCupronickel,1xitem.ImmersiveEngineering.metal@5,ImmersiveEngineering:metal,Constantan Ingot,false
ingotCyanite,1xitem.ingot@1,BigReactors:BRIngot,Cyanite Ingot,false
ingotDarkSoularium,1xitem.simplyjetpacks.components@70,simplyjetpacks:components,Dark Soularium Ingot,false
ingotDarkSteel,1xitem.itemAlloy@6,EnderIO:itemAlloy,Dark Steel,false
ingotDemonic,1xitem.npcDemonicIngot@0,customnpcs:npcDemonicIngot,Demonic Ingot,false
ingotDraconium,1xitem.draconicevolution:draconiumIngot@0,DraconicEvolution:draconiumIngot,Draconium Ingot,false
ingotDraconiumAwakened,1xitem.draconicevolution:draconicIngot@0,DraconicEvolution:draconicIngot,Awakened Draconium Ingot,false
ingotElectricalSteel,1xitem.itemAlloy@0,EnderIO:itemAlloy,Electrical Steel,false
ingotElectrotineAlloy,1xitem.projectred.core.part@55,ProjRed|Core:projectred.core.part,Electrotine Alloy Ingot,false
