Category,Name,Key,Parents,ParentsHidden,Siblings,PermWarp,StickyWarp,Tag,ItemTrigger,EntityTrigger,AspectTrigger
TT_CATEGORY,Wand Focus: Experience Drain,FOCUS_XP_DRAIN,ROD_ICHORCLOTH,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;SHARE_TOME;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;FOCUS_DEFLECT;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;TTENCH_TUNNEL;FOCUS_TELEKINESIS;TTENCH_VAMPIRISM;TTENCH_FINAL;PERIPHERALS;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;DARK_QUARTZ;TTENCH_AUTO_SMELT,,0,0,2xCognitio;1xPraecantatio;1xAuram;1xHumanus,,,
TT_CATEGORY,Helmet of Revealing,REVEALING_HELM,GOGGLES,THAUMIUM,,0,0,2xAuram;1xTutamen,,,
TT_CATEGORY,Robes of the Stratosphere,ICHORCLOTH_CHEST_GEM,ICHORCLOTH_ARMOR,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;FOCUS_DEFLECT;GASEOUS_SHADOW;TTENCH_FOCUSED;FOCUS_FLIGHT;FOCUS_HEAL;FOCUS_TELEKINESIS;TTENCH_VAMPIRISM;CLEANSING_TALISMAN;SPELL_CLOTH;XP_TALISMAN;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;DARK_QUARTZ;SHARE_TOME;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;TTENCH_SLOW_FALL;TTENCH_SHATTER;FOCUS_DISLOCATION;TTENCH_TUNNEL;GASEOUS_LIGHT;BLOOD_SWORD;TTENCH_FINAL;REVEALING_HELM;PERIPHERALS;BRIGHT_NITOR;INFUSED_POTIONS;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_SMELT;FOCUS_ENDER_CHEST,,0,0,2xAer;1xMotus;1xVolatus;1xAlienis,,,
TT_CATEGORY,Computercraft Peripherals,PERIPHERALS,,,,0,0,,,,
TT_CATEGORY,Hyperenergetic Nitor,BRIGHT_NITOR,GASEOUS_LIGHT,,,0,0,2xLux;1xIgnis;1xPotentia;1xAer,,,
TT_CATEGORY,Essentia Funnel,FUNNEL,BRIGHT_NITOR,DISTILESSENTIA,,0,0,1xInstrumentum;2xIter,,,
TT_CATEGORY,Ichor,ICHOR,,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;SHARE_TOME;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;FOCUS_DEFLECT;GASEOUS_SHADOW;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;FOCUS_DISLOCATION;FOCUS_FLIGHT;TTENCH_TUNNEL;FOCUS_HEAL;FOCUS_TELEKINESIS;GASEOUS_LIGHT;TTENCH_VAMPIRISM;TTENCH_FINAL;CLEANSING_TALISMAN;SPELL_CLOTH;PERIPHERALS;XP_TALISMAN;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;INFUSED_POTIONS;DARK_QUARTZ;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_SMELT;FOCUS_ENDER_CHEST,,3,2,1xHumanus;2xLux;1xSpiritus;1xVitium,,,
TT_CATEGORY,Protoclay,PROTOCLAY,ICHOR_PICK_GEM,ICHOR_SHOVEL_GEM;WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;FOCUS_TELEKINESIS;TTENCH_VAMPIRISM;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;TTENCH_FINAL;SHARE_TOME;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;FOCUS_DEFLECT;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;PERIPHERALS;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;DARK_QUARTZ;TTENCH_AUTO_SMELT;TTENCH_TUNNEL,,0,0,2xInstrumentum;1xPerfodio;1xHumanus;1xMachina,,,
TT_CATEGORY,Dynamism Tablet,ANIMATION_TABLET,MAGNETS,,,1,1,2xMachina;1xMetallum;1xMotus;1xPotentia,,,
TT_CATEGORY,Infused Crops,INFUSED_POTIONS,FIRE_PERDITIO;FIRE_ORDO;FIRE_IGNIS;FIRE_TERRA;FIRE_AER;FIRE_AQUA,INFUSION;INFUSION,,0,0,5xAqua;5xPerditio,,,
TT_CATEGORY,Fume Dissipator,GAS_REMOVER,GASEOUS_SHADOW,,,0,0,2xTenebrae;2xLux,,,
TT_CATEGORY,Enchantment: Flaming Touch,TTENCH_AUTO_SMELT,ENCHANTER,,,0,0,1xIgnis;1xPerditio;2xPraecantatio,,,
TT_CATEGORY,Wand Focus: Efreet's Flame,FOCUS_SMELT,FOCUSEXCAVATION,,,0,0,2xIgnis;1xPotentia;1xPraecantatio,,,
TT_CATEGORY,Wand Focus: Ender Rift,FOCUS_ENDER_CHEST,FOCUS_DEFLECT,,,1,1,2xAlienis;1xVacuos;1xPraecantatio,,,
TT_CATEGORY,Worldshaper's Looking Glass,PLACEMENT_MIRROR,BLOCK_TALISMAN,WARP;RESEARCH;ENCHANT;NODES;RESEARCHDUPE;ORE;ASPECTS;KNOWFRAG;RESEARCHER2;CRIMSON;NODEJAR;RESEARCHER1;NODETAPPER2;DECONSTRUCTOR;NODETAPPER1;THAUMONOMICON;PLANTS;NODEPRESERVE;PECH;NODESTABILIZER;WANDPEDFOC;VAMPBAT;ROD_bone;BASICTHAUMATURGY;FOCUSEXCAVATION;SCEPTRE;ROD_quartz_staff;FOCUSHELLBAT;VISCHARGERELAY;ROD_ice;NODESTABILIZERADV;ROD_reed;ROD_greatwood_staff;ROD_silverwood_staff;FOCUSFROST;VISAMULET;FOCALMANIPULATION;FOCUSFIRE;CAP_gold;ROD_silverwood;VISPOWER;FOCUSPOUCH;CAP_copper;ROD_reed_staff;FOCUSSHOCK;CAP_silver;ROD_quartz;FOCUSWARDING;ROD_obsidian;FOCUSPORTABLEHOLE;CAP_thaumium;ROD_greatwood;ROD_blaze;ROD_bone_staff;ROD_obsidian_staff;FOCUSTRADE;ROD_ice_staff;WANDPED;ROD_blaze_staff;ALUMENTUM;BATHSALTS;CRUCIBLE;ENTROPICPROCESSING;TRANSIRON;THAUMATORIUM;ALCHEMICALMANUFACTURE;LIQUIDDEATH;TUBES;TRANSTIN;SANESOAP;ETHEREALBLOOM;TALLOW;PURESILVER;PURETIN;TRANSCOPPER;ESSENTIACRYSTAL;ARCANESPA;CENTRIFUGE;TRANSSILVER;PUREIRON;ALCHEMICALDUPLICATION;JARVOID;NITOR;BOTTLETAINT;PUREGOLD;DISTILESSENTIA;PHIAL;TUBEFILTER;PURELEAD;THAUMIUM;TRANSLEAD;TRANSGOLD;PURECOPPER;JARLABEL;RUNICEMERGENCY;GOGGLES;ENCHFABRIC;ELEMENTALPICK;ELEMENTALAXE;TABLE;INFERNALFURNACE;BANNERS;ELEMENTALSHOVEL;LEVITATOR;HOVERGIRDLE;WARDEDARCANA;BASICARTIFACE;FLUXSCRUB;THAUMOMETER;BOOTSTRAVELLER;RESTABLE;MIRRORESSENTIA;PRIMALARROW;ARCANEEAR;GRATE;RUNICCHARGED;RUNICHEALING;HOVERHARNESS;MIRROR;LAMPGROWTH;MASKGRINNINGDEVIL;ELEMENTALHOE;MIRRORHAND;ARCTABLE;INFUSION;RUNICKINETIC;PAVEWARD;MASKANGRYGHOST;MASKSIPPINGFIEND;ARCANELAMP;ARMORFORTRESS;BELLOWS;HELMGOGGLES;RUNICARMOR;RUNICAUGMENTATION;LAMPFERTILITY;BONEBOW;ARCANESTONE;SINSTONE;ELEMENTALSWORD;PAVETRAVEL;JARBRAIN;ARCANEBORE;INFUSIONENCHANTMENT;GOLEMCLAY;UPGRADEWATER;HUNGRYCHEST;GOLEMTALLOW;GOLEMWOOD;GOLEMFLESH;UPGRADEEARTH;TINYDART;UPGRADEFIRE;UPGRADEENTROPY;COREUSE;TINYHAMMER;TRAVELTRUNK;TINYBOWTIE;GOLEMBELL;CORESORTING;GOLEMTHAUMIUM;TINYHAT;TINYFEZ;CORELUMBER;TINYGLASSES;TINYVISOR;UPGRADEAIR;COREFISHING;COREGATHER;COREHARVEST;COREBUTCHER;COREGUARD;ADVANCEDGOLEM;TINYARMOR;COREFILL;GOLEMFETTER;GOLEMSTRAW;COREALCHEMY;GOLEMSTONE;GOLEMIRON;CORELIQUID;COREEMPTY;UPGRADEORDER;TTENCH_VALIANCE;TTENCH_SHOCKWAVE;SHARE_TOME;TTENCH_ASCENT_BOOST;TTENCH_DISPERSED;FOCUS_DEFLECT;GASEOUS_SHADOW;TTENCH_SLOW_FALL;TTENCH_FOCUSED;TTENCH_SHATTER;FOCUS_FLIGHT;TTENCH_TUNNEL;FOCUS_HEAL;FOCUS_TELEKINESIS;GASEOUS_LIGHT;TTENCH_VAMPIRISM;TTENCH_FINAL;CLEANSING_TALISMAN;SPELL_CLOTH;PERIPHERALS;XP_TALISMAN;TTENCH_QUICK_DRAW;TTENCH_POUNCE;TTENCH_DESINTEGRATE;INFUSED_POTIONS;DARK_QUARTZ;GAS_REMOVER;TTENCH_AUTO_SMELT;FOCUS_ENDER_CHEST,,0,0,2xFabrico;1xVitreus;1xAlienis;1xCognitio,,,
FORBIDDEN,Axe of the Skulltaker,SKULLAXE,NETHERSHARDS;THAUMIUM;INFUSION,,,1,1,3xTelum;4xIra;1xInfernus,,,
FORBIDDEN,Rapier of the Strix,BLOODRAPIER,BLOODMAGIC;INFUSION;VOIDMETAL,,,1,1,16xVictus;12xFames;12xTelum;12xPraecantatio,,,
FORBIDDEN,Dreamwood Staff,ROD_dreamwood_staff,ROD_livingwood;ROD_silverwood_staff,,ROD_dreamwood,0,0,16xArbor;8xPraecantatio;6xAlienis,,,
FORBIDDEN,Thaumic Cake,ARCANECAKE,NETHERSHARDS;INFUSION,,,0,0,6xGula;3xFames;2xFabrico,,,Gula
FORBIDDEN,Pickaxe of Distortion,TAINTPICK,THAUMIUM;INFUSION,,,0,0,2xInstrumentum;4xVitium;3xPerditio,,,
FORBIDDEN,Manasteel Caps,CAP_manasteel,ROD_livingwood,,,0,0,6xAuram;4xPraecantatio;4xMetallum,,,
FORBIDDEN,forbidden.research_name.ROD_dreamwood,ROD_dreamwood,,,,0,0,,,,
FORBIDDEN,Tainted Tree,TAINTTREE,THAUMIUM;INFUSION;ETHEREALBLOOM,,,1,1,4xArbor;6xVitium;2xVenenum;3xHerba,,,
FORBIDDEN,Livingwood Wand Core,ROD_livingwood,BOTANY;ROD_silverwood;INFUSION,,,1,1,8xArbor;4xPraecantatio;6xHerba,,,
FORBIDDEN,Enchantment: Wrath,WRATH,NETHERSHARDS;INFUSIONENCHANTMENT,,,2,1,16xIra;20xTelum;10xPraecantatio,,,
FORBIDDEN,Schools of Magic,SCHOOLS,,,,0,0,,,,
FORBIDDEN,Whisperweed,WHISPERWEED,BOTANY,,,0,0,8xHerba;10xCognitio;4xSensus,,,
FORBIDDEN,Lord of Hellfire,HELLFIRE,NETHERSHARDS,,,0,0,3xIgnis;4xInfernus;2xIter,,,Infernus
FORBIDDEN,Enchantment: Voidtouched,VOIDTOUCHED,MORPHTOOLS;VOIDMETAL,,,2,1,16xAlienis;10xInstrumentum;8xFabrico;32xInvidia,,,
FORBIDDEN,Tainted Wand Core,ROD_tainted,ROD_silverwood;TAINTSHOVEL;INFUSION,,,1,1,4xPraecantatio;5xVitium;2xInstrumentum,,,
FORBIDDEN,Eldritch Blood Orb,ELDRITCHORB,BLOODMAGIC;INFUSION;PRIMPEARL;VOIDMETAL,,,2,1,24xVictus;32xVacuos;24xVitreus;12xAlienis,,,
FORBIDDEN,Bloody Scrivener's Tools,BLOODWELL,BLOODMAGIC,,,0,0,5xVictus;4xCognitio;3xSensus,,,
FORBIDDEN,Enchantment: Consuming,CONSUMING,INFUSIONENCHANTMENT,,,0,0,4xVacuos;3xPerditio;2xPraecantatio,,,
FORBIDDEN,Enchantment: Fiery Core,CLUSTER,MORPHTOOLS;ELEMENTALPICK,,,0,0,1xMetallum;4xIgnis;3xInvidia,,,
FORBIDDEN,Collar of Pain,SUBCOLLAR,NETHERSHARDS;VISAMULET;INFUSION,,,0,0,3xAuram;8xLuxuria;3xPraecantatio;6xVinculum;4xCorpus,,,Luxuria
FORBIDDEN,Blood Magic,BLOODMAGIC,SCHOOLS,,,0,0,,,,
FORBIDDEN,Infernal Wand Core,ROD_infernal,ROD_silverwood;INFUSION;NETHERSHARDS,,,1,1,4xInfernus;3xIgnis;1xInstrumentum,,,
FORBIDDEN,Crystal Scribing Tools,CRYSTALWELL,RESEARCH,,,0,0,3xCognitio;2xVitreus;1xPraecantatio,,,
FORBIDDEN,Diabolist Fork,FORK,INFUSION;NETHERSHARDS;THAUMIUM,,,0,0,3xInfernus;1xMachina;1xInstrumentum,,,
FORBIDDEN,Blood Staff Core,ROD_blood_staff,ROD_silverwood_staff;ROD_blood,,,0,0,8xVictus;7xAqua;6xTelum,,,
FORBIDDEN,Ring of Nutrition,RINGFOOD,NETHERSHARDS,,,0,0,4xGula;3xFames;2xVictus,,,
FORBIDDEN,Enchantment: Corrupting,CORRUPTING,NETHERSHARDS;INFUSIONENCHANTMENT,,,0,0,5xInfernus;2xVitreus;1xPermutatio,,,
FORBIDDEN,Botany,BOTANY,SCHOOLS,,,0,0,,,,
FORBIDDEN,Tainted Stone,TAINTSTONE,THAUMIUM;INFUSION;ETHEREALBLOOM,,,0,0,4xTerra;6xVitium;2xOrdo,,,
FORBIDDEN,Blood Wand Core,ROD_blood,ROD_silverwood;INFUSION;BLOODMAGIC,,,1,1,5xVictus;4xAqua;3xTelum,,,
FORBIDDEN,Alchemical Caps,CAP_alchemical,ROD_blood;CAP_gold,,,0,0,4xVictus;1xInstrumentum;3xAqua,,,
FORBIDDEN,Riding Crop,RIDINGCROP,,,,0,0,,,,
FORBIDDEN,Nether Shards,NETHERSHARDS,,,,0,0,,,,
FORBIDDEN,Primal Scribing Tools,PRIMEWELL,PRIMPEARL,,,0,0,3xCognitio;6xAlienis;1xFabrico,,,
FORBIDDEN,Enchantment: Educational,EDUCATIONAL,INFUSIONENCHANTMENT,,,0,0,5xCognitio;1xTelum;3xPraecantatio,,,
FORBIDDEN,Profane Wand,ROD_profane,NETHERSHARDS,,,0,0,,,,
