ItemStack Display Name,Item Unlocalized Name,Item Numerical ID,Meta,Aspect List
Powered Spawner,tile.blockPoweredSpawner,1909,7,9xPotentia;10xIgnis;42xMetallum;4xOrdo;4xSensus;6xMortuus;7xSpiritus;3xExanimis;15xLucrum;4xVitreus;3xCorpus;1xTerra;1xVinculum
Powered Spawner,tile.blockPoweredSpawner,1909,6,9xPotentia;10xIgnis;42xMetallum;4xOrdo;4xSensus;6xMortuus;7xSpiritus;3xExanimis;15xLucrum;4xVitreus;3xCorpus;1xTerra;1xVinculum
Powered Spawner,tile.blockPoweredSpawner,1909,5,9xPotentia;10xIgnis;42xMetallum;4xOrdo;4xSensus;6xMortuus;7xSpiritus;3xExanimis;15xLucrum;4xVitreus;3xCorpus;1xTerra;1xVinculum
Powered Spawner,tile.blockPoweredSpawner,1909,4,9xPotentia;10xIgnis;42xMetallum;4xOrdo;4xSensus;6xMortuus;7xSpiritus;3xExanimis;15xLucrum;4xVitreus;3xCorpus;1xTerra;1xVinculum
Powered Spawner,tile.blockPoweredSpawner,1909,3,9xPotentia;10xIgnis;42xMetallum;4xOrdo;4xSensus;6xMortuus;7xSpiritus;3xExanimis;15xLucrum;4xVitreus;3xCorpus;1xTerra;1xVinculum
Powered Spawner,tile.blockPoweredSpawner,1909,2,9xPotentia;10xIgnis;42xMetallum;4xOrdo;4xSensus;6xMortuus;7xSpiritus;3xExanimis;15xLucrum;4xVitreus;3xCorpus;1xTerra;1xVinculum
Powered Spawner,tile.blockPoweredSpawner,1909,1,9xPotentia;10xIgnis;42xMetallum;4xOrdo;4xSensus;6xMortuus;7xSpiritus;3xExanimis;15xLucrum;4xVitreus;3xCorpus;1xTerra;1xVinculum
Powered Spawner,tile.blockPoweredSpawner,1909,0,9xPotentia;10xIgnis;42xMetallum;4xOrdo;4xSensus;6xMortuus;7xSpiritus;3xExanimis;15xLucrum;4xVitreus;3xCorpus;1xTerra;1xVinculum
Bound Pickaxe,item.boundPickaxe,5215,32767,6xAlienis;5xPerfodio;4xIra;4xVinculum
Steel Anvil,tile.railcraft.anvil,1468,32767,4xFabrico;2xPraecantatio;4xMetallum;2xOrdo
Book of Biomes (Extended Edition),item.witchery:bookbiomes2,7078,0,5xCognitio;1xPraecantatio
Dark Glass,tile.extrautils:decorativeBlock2,1953,10,2xVitreus;4xTenebrae
Heart Glass,tile.extrautils:decorativeBlock2,1953,8,3xVitreus;1xVictus;1xSano
Golden Edged Glass,tile.extrautils:decorativeBlock2,1953,4,6xMetallum;3xVitreus;1xLucrum
Carved Glass,tile.extrautils:decorativeBlock2,1953,3,5xVitreus;3xIgnis;5xPerditio
Thickened Glass,tile.extrautils:decorativeBlock2,1953,0,2xVitreus
Wooden Crank,tile.appliedenergistics2.BlockCrank,753,0,1xArbor
Gold Horse Armor,item.horsearmorgold,418,32767,4xTutamen;2xBestia
Alloy Smelter,tile.blockAlloySmelter,1880,8,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,15,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,14,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,13,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,12,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,11,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,10,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,9,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,32767,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,7,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,6,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,5,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,4,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,3,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,2,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,1,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
Alloy Smelter,tile.blockAlloySmelter,1880,0,45xMetallum;13xTerra;13xPerditio;3xLucrum;1xPotentia
PRC LX-500 Logic Expansion Card,item.mfr.upgrade.logic,5009,2,9xVitreus;15xLucrum;3xFabrico;3xIgnis;8xOrdo;8xPotentia;3xMachina;10xMetallum;17xCognitio
PRC LX-300 Logic Expansion Card,item.mfr.upgrade.logic,5009,1,8xMetallum;5xLucrum;4xFabrico;4xIgnis;9xOrdo;7xPotentia;3xMachina;10xCognitio
PRC LX-100 Logic Expansion Card,item.mfr.upgrade.logic,5009,0,6xPotentia;3xMachina;3xFabrico;3xIgnis;6xOrdo;2xMetallum;1xLucrum;4xCognitio
Cooked Porkchop,item.porkchopCooked,320,32767,1xFabrico;3xCorpus;3xFames
Golden Helmet,item.helmetGold,314,32767,11xMetallum;7xLucrum;2xSuperbia
Rubber,ic2.itemRubber,4748,0,2xMotus;2xInstrumentum
Black Stained Glass,tile.stainedGlass,95,32767,1xVitreus
Builder's Wand,item.extrautils:builderswand,6699,32767,5xMetallum;20xAlienis;2xFabrico;2xPermutatio;4xSpiritus;2xVitreus;2xLucrum;12xPotentia;5xTerra;5xIgnis;8xInstrumentum;2xTenebrae;8xPraecantatio;8xOrdo;8xLux
Builder's Wand,item.extrautils:builderswand,6699,0,5xMetallum;8xAlienis;2xFabrico;2xPermutatio;4xSpiritus;2xVitreus;2xLucrum;12xPotentia;3xTerra;3xIgnis;4xInstrumentum;1xTenebrae
Water Diviner,item.witchery:divinerwater,7064,0,2xInstrumentum;2xSensus;4xAqua;1xPraecantatio
Detector Track,tile.detectorRail,28,32767,1xMachina;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,8,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,15,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,14,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,13,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,12,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,11,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,10,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,9,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,32767,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,7,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,6,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,5,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,4,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,3,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,2,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,1,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Frank'N'Zombie Generator,tile.blockFrankenzombieGenerator,2848,0,4xTerra;3xVinculum;6xSpiritus;19xMetallum;12xLucrum;7xVitreus;6xPotentia;1xExanimis;3xMortuus;3xCorpus;1xIgnis;1xOrdo;1xSensus
Inventarium Core,tile.blockInventarium,917,0,10xCognitio;10xMachina;10xOrdo;4xPotentia;4xPraecantatio;10xSensus;6xVacuos;10xVitreus
Biome Beach,item.witchery:biomenote,7079,0,2xCognitio;1xPraecantatio
Stellar Ender Fluid Conduit,item.itemLiquidConduit,6636,15,
Stellar Ender Fluid Conduit,item.itemLiquidConduit,6636,14,
Stellar Ender Fluid Conduit,item.itemLiquidConduit,6636,13,
Stellar Ender Fluid Conduit,item.itemLiquidConduit,6636,12,
Stellar Ender Fluid Conduit,item.itemLiquidConduit,6636,11,
Stellar Ender Fluid Conduit,item.itemLiquidConduit,6636,10,
Stellar Ender Fluid Conduit,item.itemLiquidConduit,6636,9,
Stellar Ender Fluid Conduit,item.itemLiquidConduit,6636,8,
Stellar Ender Fluid Conduit,item.itemLiquidConduit,6636,7,
Stellar Ender Fluid Conduit,item.itemLiquidConduit,6636,6,
Melodic Ender Fluid Conduit,item.itemLiquidConduit,6636,5,
Crystalline Pink Slime Ender Fluid Conduit,item.itemLiquidConduit,6636,4,
Crystalline Ender Fluid Conduit,item.itemLiquidConduit,6636,3,
Ender Fluid Conduit,item.itemLiquidConduit,6636,2,
Pressurized Fluid Conduit,item.itemLiquidConduit,6636,1,
Fluid Conduit,item.itemLiquidConduit,6636,0,
Certus Quartz Pillar,tile.appliedenergistics2.BlockQuartzPillar,743,0,2xVitreus
Perpetual Ice,tile.witchery:perpetualice,2310,0,1xGelum;1xAqua
Gold Coin,item.ItemResource,5078,18,1xLucrum
Void Seed,item.ItemResource,5078,17,1xHerba;2xTenebrae;2xVacuos;1xAlienis
Void metal Ingot,item.ItemResource,5078,16,1xHerba;2xTenebrae;2xVacuos;1xAlienis;2xMetallum
Primal Charm,item.ItemResource,5078,15,5xPraecantatio;8xAer;5xVitreus;4xMetallum;3xLucrum;7xTerra;7xIgnis;7xAqua;7xOrdo;7xPerditio
Salis Mundus,item.ItemResource,5078,14,3xPraecantatio;2xAer;1xIgnis;1xAqua;1xTerra;1xOrdo;1xPerditio
Taint Tendril,item.ItemResource,5078,12,2xVitium;1xLucrum;1xFames
Tainted Goo,item.ItemResource,5078,11,3xVitium;1xLimus
Knowledge Fragment,item.ItemResource,5078,9,8xCognitio
Vis Filter,item.ItemResource,5078,8,2xMetallum;1xLucrum;1xOrdo;1xAqua
Amber,item.ItemResource,5078,6,2xVinculum;2xVitreus
Quicksilver,item.ItemResource,5078,3,3xMetallum;1xVenenum;2xPermutatio
Compressed Crafting Table,tile.compressed_workbench,1292,32767,
Hardened Dirt,tile.hardDirt,2788,0,2xTerra
Portal,tile.portal,90,32767,4xIgnis;4xIter;4xInfernus
Dew of the Void,tile.fluid.ender_distillation,2852,8,
Dew of the Void,tile.fluid.ender_distillation,2852,15,
Dew of the Void,tile.fluid.ender_distillation,2852,14,
Dew of the Void,tile.fluid.ender_distillation,2852,13,
Dew of the Void,tile.fluid.ender_distillation,2852,12,
Dew of the Void,tile.fluid.ender_distillation,2852,11,
Dew of the Void,tile.fluid.ender_distillation,2852,10,
Dew of the Void,tile.fluid.ender_distillation,2852,9,
Dew of the Void,tile.fluid.ender_distillation,2852,32767,
Dew of the Void,tile.fluid.ender_distillation,2852,7,
Dew of the Void,tile.fluid.ender_distillation,2852,6,
Dew of the Void,tile.fluid.ender_distillation,2852,5,
Dew of the Void,tile.fluid.ender_distillation,2852,4,
Dew of the Void,tile.fluid.ender_distillation,2852,3,
Dew of the Void,tile.fluid.ender_distillation,2852,2,
Dew of the Void,tile.fluid.ender_distillation,2852,1,
Dew of the Void,tile.fluid.ender_distillation,2852,0,
String,item.string,287,32767,1xBestia;1xPannus
Mangrove Wood Stairs,tile.mangroveStairs,2711,0,1xArbor
Magic Wood Stairs,tile.magicStairs,2730,0,1xArbor
tile.TFTrophy.32767.name,tile.TFTrophy,1522,32767,2xHerba;10xLux
Mushroom,tile.mushroom,100,32767,2xHerba;1xTenebrae;1xIgnis
Nether Star,item.netherStar,399,0,8xAlienis;8xPraecantatio;8xOrdo;8xLux;8xInfernus;8xSuperbia
Large Bone Segment,tile.bones,2720,2,3xCorpus;7xMortuus
Medium Bone Segment,tile.bones,2720,1,2xCorpus;5xMortuus
Small Bone Segment,tile.bones,2720,0,1xCorpus;3xMortuus
Painted Stairs,tile.blockPaintedStair,1887,15,
Painted Stairs,tile.blockPaintedStair,1887,14,
Painted Stairs,tile.blockPaintedStair,1887,13,
Painted Stairs,tile.blockPaintedStair,1887,12,
Painted Stairs,tile.blockPaintedStair,1887,11,
Painted Stairs,tile.blockPaintedStair,1887,10,
Painted Stairs,tile.blockPaintedStair,1887,9,
Painted Stairs,tile.blockPaintedStair,1887,8,
Painted Stairs,tile.blockPaintedStair,1887,7,
Painted Stairs,tile.blockPaintedStair,1887,6,
Painted Stairs,tile.blockPaintedStair,1887,5,
Painted Stairs,tile.blockPaintedStair,1887,4,
Painted Stairs,tile.blockPaintedStair,1887,3,
Painted Stairs,tile.blockPaintedStair,1887,2,
Painted Stairs,tile.blockPaintedStair,1887,1,
Painted Stairs,tile.blockPaintedStair,1887,0,
Miser's Pearl,item.avaricePearl,5171,1,13xLucrum;4xAlienis;4xIter;5xPraecantatio;4xVitreus;5xAer;3xOrdo;3xAuram;2xPermutatio;2xSensus
Avarice Pearl,item.avaricePearl,5171,0,5xLucrum;4xAlienis;4xIter;3xPraecantatio
Raven's Feather,item.tfFeather,6075,32767,2xVolatus;1xAer;1xTenebrae
Phosphor,item.for.phosphor,5691,0,1xIgnis;2xVinculum
Dew of the Void Bucket,item.bucketEnder_distillation,7609,8,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,15,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,14,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,13,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,12,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,11,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,10,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,9,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,32767,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,7,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,6,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,5,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,4,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,3,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,2,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,1,
Dew of the Void Bucket,item.bucketEnder_distillation,7609,0,
Larch Wood,tile.for.logs,1379,32767,4xArbor
Fume Funnel,tile.witchery:fumefunnel,2347,0,4xVacuos;20xMetallum;3xSensus;5xLux;4xOrdo;4xIgnis
Milk,fluid.mfr.milk.still,840,32767,2xAqua;2xFames;2xSano
Scepter of Life Draining,item.scepterLifeDrain,6069,32767,8xPraecantatio;8xVictus;8xFames
Amnesiac's Stone,tile.blockAmnesiac,935,0,
Vibrant Capacitor Bank,tile.blockCapBank,1882,15,
Vibrant Capacitor Bank,tile.blockCapBank,1882,14,
Vibrant Capacitor Bank,tile.blockCapBank,1882,13,
Vibrant Capacitor Bank,tile.blockCapBank,1882,12,
Vibrant Capacitor Bank,tile.blockCapBank,1882,11,
Vibrant Capacitor Bank,tile.blockCapBank,1882,10,
Vibrant Capacitor Bank,tile.blockCapBank,1882,9,
Vibrant Capacitor Bank,tile.blockCapBank,1882,8,
Vibrant Capacitor Bank,tile.blockCapBank,1882,7,
Vibrant Capacitor Bank,tile.blockCapBank,1882,6,
Vibrant Capacitor Bank,tile.blockCapBank,1882,5,
Vibrant Capacitor Bank,tile.blockCapBank,1882,4,
Vibrant Capacitor Bank,tile.blockCapBank,1882,3,54xPotentia;12xIgnis;64xMetallum;3xOrdo;18xSensus;18xAlienis;9xPraecantatio;18xIter;45xLux;18xMachina;64xLucrum;2xVitreus
Capacitor Bank,tile.blockCapBank,1882,2,42xPotentia;12xIgnis;64xMetallum;3xOrdo;6xSensus;9xLux;13xMachina;36xLucrum
Basic Capacitor Bank,tile.blockCapBank,1882,1,45xMetallum;18xLucrum;18xPotentia;7xMachina
Creative Capacitor Bank,tile.blockCapBank,1882,0,
PRC Memory Card,item.mfr.rednet.memorycard,5008,32767,2xMetallum;3xFabrico;3xIgnis;7xOrdo;1xPotentia;3xCognitio;1xMachina
Golden Boots,item.bootsGold,317,32767,9xMetallum;6xLucrum;1xSuperbia
Parasytic Louse,item.witchery:louse,7069,0,1xPermutatio;1xMotus;1xBestia
~~ERROR~~,tile.blockIngotStorageEndergy,2850,15,
~~ERROR~~,tile.blockIngotStorageEndergy,2850,14,
~~ERROR~~,tile.blockIngotStorageEndergy,2850,13,
~~ERROR~~,tile.blockIngotStorageEndergy,2850,12,
~~ERROR~~,tile.blockIngotStorageEndergy,2850,11,
~~ERROR~~,tile.blockIngotStorageEndergy,2850,10,
~~ERROR~~,tile.blockIngotStorageEndergy,2850,9,
~~ERROR~~,tile.blockIngotStorageEndergy,2850,8,
~~ERROR~~,tile.blockIngotStorageEndergy,2850,7,
Vivid Alloy Block,tile.blockIngotStorageEndergy,2850,6,
Energetic Silver Block,tile.blockIngotStorageEndergy,2850,5,
Crystalline Pink Slime Block,tile.blockIngotStorageEndergy,2850,4,
Stellar Alloy Block,tile.blockIngotStorageEndergy,2850,3,
Melodic Alloy Block,tile.blockIngotStorageEndergy,2850,2,
Crystalline Alloy Block,tile.blockIngotStorageEndergy,2850,1,
Clay Compound Block,tile.blockIngotStorageEndergy,2850,0,
Honeydew,item.for.honeydew,5750,0,2xVictus;2xPotentia
Apprentice Blood Orb,item.apprenticeBloodOrb,5192,32767,4xVictus;4xPraecantatio;4xVitreus
Crimson Praetor Helm,item.ItemHelmetCultistLeaderPlate,5162,32767,5xMetallum;2xAlienis
Pink Ivory Wood,tile.log,1418,39,4xArbor
Cinnamon Wood,tile.log,1418,38,4xArbor
Eucalyptus Wood,tile.log,1418,37,4xArbor
Syzgium Wood,tile.log,1418,36,4xArbor
Box Wood,tile.log,1418,35,4xArbor
Eucalyptus Wood,tile.log,1418,34,4xArbor
Eucalyptus Wood,tile.log,1418,33,4xArbor
Gingko Wood,tile.log,1418,32,4xArbor
Iroko Wood,tile.log,1418,31,4xArbor
Purpleheart Wood,tile.log,1418,30,4xArbor
Rosewood Wood,tile.log,1418,29,4xArbor
Logwood Wood,tile.log,1418,28,4xArbor
Brazilwood Wood,tile.log,1418,27,4xArbor
Maclura Wood,tile.log,1418,26,4xArbor
Pear Wood,tile.log,1418,25,4xArbor
Locust Wood,tile.log,1418,24,4xArbor
Sweetgum Wood,tile.log,1418,23,4xArbor
Olive Wood,tile.log,1418,22,4xArbor
Cedar Wood,tile.log,1418,21,4xArbor
Hornbeam Wood,tile.log,1418,20,4xArbor
Holly Wood,tile.log,1418,19,4xArbor
Elder Wood,tile.log,1418,18,4xArbor
Elm Wood,tile.log,1418,17,4xArbor
Hickory Wood,tile.log,1418,16,4xArbor
Hazel Wood,tile.log,1418,15,4xArbor
Fir Wood,tile.log,1418,14,4xArbor
Cypress Wood,tile.log,1418,13,4xArbor
Yew Wood,tile.log,1418,12,4xArbor
Banana Wood,tile.log,1418,11,4xArbor
Hawthorn Wood,tile.log,1418,10,4xArbor
Beech Wood,tile.log,1418,9,4xArbor
Alder Wood,tile.log,1418,8,4xArbor
Ash Wood,tile.log,1418,7,4xArbor
Hemlock Wood,tile.log,1418,6,4xArbor
Rowan Wood,tile.log,1418,5,4xArbor
Whitebeam Wood,tile.log,1418,4,4xArbor
Cherry Wood,tile.log,1418,3,4xArbor
Butternut Wood,tile.log,1418,2,4xArbor
Fig Wood,tile.log,1418,1,4xArbor
Apple Wood,tile.log,1418,0,4xArbor
Huge Lily Pad,tile.HugeLilyPad,1550,32767,3xAqua;6xHerba
ME Drive,tile.appliedenergistics2.BlockDrive,765,32767,
ME Drive,tile.appliedenergistics2.BlockDrive,765,0,4xMetallum;2xPotentia;4xVitreus;4xLucrum;9xCognitio;4xVacuos
Flint and Steel,item.flintAndSteel,259,32767,4xIgnis;3xMetallum
Photovoltaic Cell,tile.blockSolarPanel,1878,15,
Photovoltaic Cell,tile.blockSolarPanel,1878,14,
Photovoltaic Cell,tile.blockSolarPanel,1878,13,
Photovoltaic Cell,tile.blockSolarPanel,1878,12,
Photovoltaic Cell,tile.blockSolarPanel,1878,11,
Photovoltaic Cell,tile.blockSolarPanel,1878,10,
Photovoltaic Cell,tile.blockSolarPanel,1878,9,
Photovoltaic Cell,tile.blockSolarPanel,1878,8,
Photovoltaic Cell,tile.blockSolarPanel,1878,7,
Photovoltaic Cell,tile.blockSolarPanel,1878,6,
Photovoltaic Cell,tile.blockSolarPanel,1878,5,
Photovoltaic Cell,tile.blockSolarPanel,1878,4,
Photovoltaic Cell,tile.blockSolarPanel,1878,3,
Vibrant Photovoltaic Cell,tile.blockSolarPanel,1878,2,6xAlienis;3xPraecantatio;6xIter;6xSensus;17xLux;6xPotentia;3xMachina;4xMetallum;7xLucrum;9xVitreus;1xArbor
Advanced Photovoltaic Cell,tile.blockSolarPanel,1878,1,6xAlienis;3xPraecantatio;6xIter;12xMetallum;9xVitreus;6xPotentia;14xLux;6xSensus;4xLucrum;4xIgnis;1xOrdo;2xMachina;1xArbor
Photovoltaic Cell,tile.blockSolarPanel,1878,0,6xSensus;5xLux;9xPotentia;5xMachina;4xMetallum;3xLucrum;6xVitreus;3xIgnis;3xOrdo;1xArbor
Crimson Praetor Chestplate,item.ItemChestplateCultistLeaderPlate,5163,32767,5xMetallum;2xAlienis
Brew,item.witchery:brewbottle,7075,0,2xAqua;3xPraecantatio
Lapis Lazuli Block,tile.blockLapis,22,32767,6xSensus
End Portal,tile.endPortalFrame,120,32767,4xAlienis;4xMachina;4xIter
Obsidian,tile.obsidian,49,32767,2xTerra;2xIgnis;1xTenebrae
Giant Flower Stem,tile.logs3,2747,32767,4xArbor
Giant Flower Stem,tile.logs3,2747,3,4xArbor;1xPraecantatio
Dead Wood,tile.logs3,2747,2,4xArbor;2xMortuus
Beef Nugget,item.ItemNuggetBeef,5098,32767,1xFames
Painted Wall,tile.blockPaintedWall,1886,15,
Painted Wall,tile.blockPaintedWall,1886,14,
Painted Wall,tile.blockPaintedWall,1886,13,
Painted Wall,tile.blockPaintedWall,1886,12,
Painted Wall,tile.blockPaintedWall,1886,11,
Painted Wall,tile.blockPaintedWall,1886,10,
Painted Wall,tile.blockPaintedWall,1886,9,
Painted Wall,tile.blockPaintedWall,1886,8,
Painted Wall,tile.blockPaintedWall,1886,7,
Painted Wall,tile.blockPaintedWall,1886,6,
Painted Wall,tile.blockPaintedWall,1886,5,
Painted Wall,tile.blockPaintedWall,1886,4,
Painted Wall,tile.blockPaintedWall,1886,3,
Painted Wall,tile.blockPaintedWall,1886,2,
Painted Wall,tile.blockPaintedWall,1886,1,
Painted Wall,tile.blockPaintedWall,1886,0,
Detector - Routing,tile.railcraft.detector,1492,16,4xSensus;4xMachina
Detector - Locomotive,tile.railcraft.detector,1492,15,4xSensus;4xMachina
Detector - Villager,tile.railcraft.detector,1492,14,4xSensus;4xMachina
Detector - Sheep,tile.railcraft.detector,1492,13,4xSensus;4xMachina
Detector - Train,tile.railcraft.detector,1492,12,4xSensus;4xMachina
Detector - Age,tile.railcraft.detector,1492,11,4xSensus;4xMachina
Detector - Energy,tile.railcraft.detector,1492,10,4xSensus;4xMachina
Detector - Advanced,tile.railcraft.detector,1492,9,4xSensus;4xMachina
Detector - Tank,tile.railcraft.detector,1492,8,4xSensus;4xMachina
Detector - Animal,tile.railcraft.detector,1492,7,4xSensus;4xMachina
Detector - Explosive,tile.railcraft.detector,1492,6,4xSensus;4xMachina
Detector - Player,tile.railcraft.detector,1492,5,4xSensus;4xMachina
Detector - Powered,tile.railcraft.detector,1492,4,4xSensus;4xMachina
Detector - Mob,tile.railcraft.detector,1492,3,4xSensus;4xMachina
Detector - Empty,tile.railcraft.detector,1492,2,4xSensus;4xMachina
Detector - Any,tile.railcraft.detector,1492,1,4xSensus;4xMachina
Detector - Item,tile.railcraft.detector,1492,0,4xSensus;4xMachina
Plastic Tank,tile.mfr.tank,817,32767,6xFabrico;5xIgnis;10xOrdo;1xTerra;1xMachina;4xAqua;4xVacuos
Refined Firestone,item.railcraft.firestone.refined,6058,0,6xIgnis;2xVitreus;4xOrdo
Diamond Ore,tile.oreDiamond,56,0,1xTerra;3xLucrum;3xVitreus
Infinity Ingot,item.avaritia_resource,5454,6,16xTerminus;64xAlienis
