Name,ID,Has Item,Mod,Class,Display Name
Automagy:blockNethermind,925,true,Automagy,tuhljin.automagy.blocks.BlockNethermind,Nethermind
Automagy:blockRunedObsidian,926,true,Automagy,tuhljin.automagy.blocks.BlockRunedObsidian,Runed Obsidian
Automagy:blockNetherRune,927,true,Automagy,tuhljin.automagy.blocks.BlockNetherRune,Runed Obsidian (Rock)
Automagy:blockNetherRuneMob,928,true,Automagy,tuhljin.automagy.blocks.BlockNetherRuneCreature,Runed Obsidian (Zombie)
Automagy:blockMobLure,929,true,Automagy,tuhljin.automagy.blocks.BlockMobLure,Siren's Lure
Automagy:blockDimensionLure,930,true,Automagy,tuhljin.automagy.blocks.BlockDimensionLure,Dimensional Lure
Automagy:blockGolemWorkbench,931,true,Automagy,tuhljin.automagy.blocks.BlockGolemWorkbench,Golem's Workbench
Automagy:blockThirstyTank,932,true,Automagy,tuhljin.automagy.blocks.BlockThirstyTank,Thirsty Tank
Automagy:blockBoiler,933,true,Automagy,tuhljin.automagy.blocks.BlockBoiler,Alchemical Boiler
Automagy:blockCreativeJar,934,true,Automagy,tuhljin.automagy.blocks.BlockJarCreative,tile.blockCreativeJar.0.name
Automagy:blockAmnesiac,935,true,Automagy,tuhljin.automagy.blocks.BlockAmnesiac,Amnesiac's Stone
Automagy:blockXPStone,936,true,Automagy,tuhljin.automagy.blocks.BlockXPStone,Soul Stone
Automagy:blockXPJar,937,true,Automagy,tuhljin.automagy.blocks.BlockJarXP,Jar of Enchanter's Concentrate
Automagy:blockThaumostaticPylon,938,true,Automagy,tuhljin.automagy.blocks.BlockThaumostaticPylon,Thaumostatic Pylon
Automagy:blockMirrorAlt,939,true,Automagy,tuhljin.automagy.blocks.BlockMirrorAlt,Melding Mirror
Automagy:blockMirrorMultiDest,940,true,Automagy,tuhljin.automagy.blocks.BlockMirrorMultiDest,Dispersing Mirror
Automagy:blockFluidMilk,941,true,Automagy,tuhljin.automagy.blocks.fluid.BlockFluidMilk,Milk
Automagy:blockFluidMushroom,942,true,Automagy,tuhljin.automagy.blocks.fluid.BlockFluidMushroom,Mushroom Soup
Automagy:blockFluidVishroom,943,true,Automagy,tuhljin.automagy.blocks.fluid.BlockFluidVishroom,Vishroom Soup
Automagy:blockPhenomenon,944,true,Automagy,tuhljin.automagy.blocks.BlockSpecialProcess,Phenomenon
Automagy:blockThaumostaticSpire,945,true,Automagy,tuhljin.automagy.blocks.BlockThaumostaticRefuelerSpire,Thaumostatic Spire
Automagy:blockTallyLensWorld,946,true,Automagy,tuhljin.automagy.blocks.BlockTallyWorld,Tally Box (Lens: Unbound)
Automagy:blockTallyLensDrops,947,true,Automagy,tuhljin.automagy.blocks.BlockTallyDrops,Tally Box (Lens: Yield)
AWWayofTime:Altar,948,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockAltar,Blood Altar
AWWayofTime:AlchemicalWizardrybloodRune,949,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BloodRune,Blood Rune
AWWayofTime:lifeEssence,950,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.LifeEssenceBlock,Life Essence
AWWayofTime:speedRune,951,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.SpeedRune,Speed Rune
AWWayofTime:efficiencyRune,952,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.EfficiencyRune,Efficiency Rune
AWWayofTime:runeOfSacrifice,953,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.RuneOfSacrifice,Rune of Sacrifice
AWWayofTime:runeOfSelfSacrifice,954,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.RuneOfSelfSacrifice,Rune of Self-Sacrifice
AWWayofTime:ritualStone,955,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.RitualStone,Ritual Stone
AWWayofTime:masterStone,956,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockMasterStone,Master Ritual Stone
AWWayofTime:bloodSocket,957,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockSocket,Filled Socket
AWWayofTime:imperfectRitualStone,958,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.ImperfectRitualStone,Imperfect Ritual Stone
AWWayofTime:armourForge,959,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.ArmourForge,Soul Armour Forge
AWWayofTime:emptySocket,960,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.EmptySocket,Empty Socket
AWWayofTime:bloodStoneBrick,961,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BloodStoneBrick,Bloodstone Brick
AWWayofTime:largeBloodStoneBrick,962,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.LargeBloodStoneBrick,Large Bloodstone Brick
AWWayofTime:blockWritingTable,963,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockWritingTable,Alchemic Chemistry Set
AWWayofTime:blockHomHeart,964,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockHomHeart,Spell Table
AWWayofTime:blockPedestal,965,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockPedestal,Arcane Pedestal
AWWayofTime:blockPlinth,966,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockPlinth,Arcane Plinth
AWWayofTime:blockTeleposer,967,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockTeleposer,Teleposer
AWWayofTime:spectralBlock,968,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.SpectralBlock,Spectral Block
AWWayofTime:bloodLight,969,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockBloodLightSource,Blood Light
AWWayofTime:blockConduit,970,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockConduit,Spell Conduit
AWWayofTime:AlchemicalWizardrytile.blockSpellParadigm,971,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockSpellParadigm,Particle Generator
AWWayofTime:AlchemicalWizardrytile.blockSpellEnhancement,972,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockSpellEnhancement,Unstable Spell Empowerer
AWWayofTime:AlchemicalWizardrytile.blockSpellModifier,973,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockSpellModifier,Default Spell Modifier
AWWayofTime:AlchemicalWizardrytile.blockSpellEffect,974,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockSpellEffect,Crucible of Fire
AWWayofTime:spectralContainer,975,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockSpectralContainer,Spectral Container
AWWayofTime:demonPortalMain,976,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockDemonPortal,Demon Portal
AWWayofTime:blockSchemSaver,977,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockSchematicSaver,Schematic Saver
AWWayofTime:blockReagentConduit,978,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockReagentConduit,Alchemy Relay
AWWayofTime:blockAlchemicCalcinator,979,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockAlchemicCalcinator,Alchemic Calcinator
AWWayofTime:blockCrystalBelljar,980,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockBelljar,Crystal Belljar
AWWayofTime:blockDemonChest,981,true,AWWayofTime,WayofTime.alchemicalWizardry.common.demonVillage.tileEntity.BlockDemonChest,Demon's Chest
AWWayofTime:blockCrystal,982,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockCrystal,Crystal Cluster
AWWayofTime:blockMimic,983,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.MimicBlock,Mimic Block
AWWayofTime:blockEnchantmentGlyph,984,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockEnchantmentGlyph,Glyph of the Adept Enchanter
AWWayofTime:blockStabilityGlyph,985,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockStabilityGlyph,Glyph of Rigid Stability
AWWayofTime:blockCrucible,986,true,AWWayofTime,WayofTime.alchemicalWizardry.common.block.BlockCrucible,Incense Crucible
Botania:flower,987,true,Botania,vazkii.botania.common.block.BlockModFlower,Mystical White Flower
Botania:altar,988,true,Botania,vazkii.botania.common.block.BlockAltar,Petal Apothecary
Botania:livingrock,989,true,Botania,vazkii.botania.common.block.BlockLivingrock,Livingrock
Botania:livingwood,990,true,Botania,vazkii.botania.common.block.BlockLivingwood,Livingwood
Botania:specialFlower,991,true,Botania,vazkii.botania.common.block.BlockSpecialFlower,Botania Flower
Botania:spreader,992,true,Botania,vazkii.botania.common.block.mana.BlockSpreader,Mana Spreader
Botania:pool,993,true,Botania,vazkii.botania.common.block.mana.BlockPool,Mana Pool
Botania:runeAltar,994,true,Botania,vazkii.botania.common.block.mana.BlockRuneAltar,Runic Altar
Botania:unstableBlock,995,true,Botania,vazkii.botania.common.block.decor.BlockUnstable,White Unstable Cube
Botania:pylon,996,true,Botania,vazkii.botania.common.block.BlockPylon,Mana Pylon
Botania:pistonRelay,997,true,Botania,vazkii.botania.common.block.BlockPistonRelay,Force Relay
Botania:distributor,998,true,Botania,vazkii.botania.common.block.mana.BlockDistributor,Mana Distributor
Botania:manaBeacon,999,true,Botania,vazkii.botania.common.block.decor.BlockManaBeacon,White Unstable Beacon
Botania:manaVoid,1000,true,Botania,vazkii.botania.common.block.mana.BlockManaVoid,Mana Void
Botania:manaDetector,1001,true,Botania,vazkii.botania.common.block.mana.BlockManaDetector,Mana Detector
Botania:enchanter,1002,true,Botania,vazkii.botania.common.block.mana.BlockEnchanter,Mana Enchanter
Botania:turntable,1003,true,Botania,vazkii.botania.common.block.mana.BlockTurntable,Spreader Turntable
Botania:tinyPlanetBlock,1004,true,Botania,vazkii.botania.common.block.BlockTinyPlanet,Tiny Planet
Botania:alchemyCatalyst,1005,true,Botania,vazkii.botania.common.block.mana.BlockAlchemyCatalyst,Alchemy Catalyst
Botania:openCrate,1006,true,Botania,vazkii.botania.common.block.BlockOpenCrate,Open Crate
Botania:forestEye,1007,true,Botania,vazkii.botania.common.block.BlockForestEye,Eye of the Ancients
Botania:storage,1008,true,Botania,vazkii.botania.common.block.BlockStorage,Block of Manasteel
Botania:forestDrum,1009,true,Botania,vazkii.botania.common.block.mana.BlockForestDrum,Drum of the Wild
Botania:shinyFlower,1010,true,Botania,vazkii.botania.common.block.decor.BlockShinyFlower,Glimmering White Flower
Botania:platform,1011,true,Botania,vazkii.botania.common.block.BlockPlatform,Abstruse Platform
Botania:alfheimPortal,1012,true,Botania,vazkii.botania.common.block.BlockAlfPortal,Elven Gateway Core
Botania:dreamwood,1013,true,Botania,vazkii.botania.common.block.BlockDreamwood,Dreamwood
Botania:conjurationCatalyst,1014,true,Botania,vazkii.botania.common.block.mana.BlockConjurationCatalyst,Conjuration Catalyst
Botania:bifrost,1015,true,Botania,vazkii.botania.common.block.BlockBifrost,Temporary Bifrost Block
Botania:solidVine,1016,true,Botania,vazkii.botania.common.block.BlockSolidVines,tile.botania:solidVine.name
Botania:buriedPetals,1017,true,Botania,vazkii.botania.common.block.decor.BlockBuriedPetals,Buried White Petal
Botania:prismarine,1018,true,Botania,vazkii.botania.common.block.decor.BlockPrismarine,Prismarine
Botania:seaLamp,1019,true,Botania,vazkii.botania.common.block.decor.BlockSeaLamp,Sea Lantern
Botania:miniIsland,1020,true,Botania,vazkii.botania.common.block.decor.BlockFloatingFlower,Floating White Flower
Botania:tinyPotato,1021,true,Botania,vazkii.botania.common.block.decor.BlockTinyPotato,Tiny Potato
Botania:spawnerClaw,1022,true,Botania,vazkii.botania.common.block.mana.BlockSpawnerClaw,Life Imbuer
Botania:reedBlock,1023,true,Botania,vazkii.botania.common.block.decor.BlockReeds,Reed Block
Botania:thatch,1024,true,Botania,vazkii.botania.common.block.decor.BlockThatch,Thatch
Botania:customBrick,1025,true,Botania,vazkii.botania.common.block.decor.BlockCustomBrick,Hellish Brick
Botania:enderEyeBlock,1026,true,Botania,vazkii.botania.common.block.BlockEnderEye,Ender Overseer
Botania:starfield,1027,true,Botania,vazkii.botania.common.block.decor.BlockStarfield,Starfield Creator
Botania:rfGenerator,1028,true,Botania,vazkii.botania.common.block.mana.BlockRFGenerator,Mana Fluxfield
Botania:elfGlass,1029,true,Botania,vazkii.botania.common.block.decor.BlockElfGlass,Alfglass
Botania:brewery,1030,true,Botania,vazkii.botania.common.block.mana.BlockBrewery,Botanical Brewery
Botania:manaGlass,1031,true,Botania,vazkii.botania.common.block.decor.BlockManaGlass,Managlass
Botania:terraPlate,1032,true,Botania,vazkii.botania.common.block.mana.BlockTerraPlate,Terrestrial Agglomeration Plate
Botania:redStringContainer,1033,true,Botania,vazkii.botania.common.block.string.BlockRedStringContainer,Red Stringed Container
Botania:redStringDispenser,1034,true,Botania,vazkii.botania.common.block.string.BlockRedStringDispenser,Red Stringed Dispenser
Botania:redStringFertilizer,1035,true,Botania,vazkii.botania.common.block.string.BlockRedStringFertilizer,Red Stringed Nutrifier
Botania:redStringComparator,1036,true,Botania,vazkii.botania.common.block.string.BlockRedStringComparator,Red Stringed Comparator
Botania:redStringRelay,1037,true,Botania,vazkii.botania.common.block.string.BlockRedStringRelay,Red Stringed Spoofer
Botania:floatingSpecialFlower,1038,true,Botania,vazkii.botania.common.block.BlockFloatingSpecialFlower,Floating Botania Flower
Botania:manaFlame,1039,true,Botania,vazkii.botania.common.block.decor.BlockManaFlame,Mana Flash
Botania:prism,1040,true,Botania,vazkii.botania.common.block.mana.BlockPrism,Mana Prism
Botania:dirtPath,1041,true,Botania,vazkii.botania.common.block.decor.BlockDirtPath,Trodden Dirt
Botania:enchantedSoil,1042,true,Botania,vazkii.botania.common.block.BlockEnchantedSoil,Enchanted Soil
Botania:petalBlock,1043,true,Botania,vazkii.botania.common.block.decor.BlockPetalBlock,White Petal Block
Botania:corporeaIndex,1044,true,Botania,vazkii.botania.common.block.corporea.BlockCorporeaIndex,Corporea Index
Botania:corporeaFunnel,1045,true,Botania,vazkii.botania.common.block.corporea.BlockCorporeaFunnel,Corporea Funnel
Botania:endStoneBrick,1046,true,Botania,vazkii.botania.common.block.decor.BlockEndStoneBrick,End Stone Bricks
Botania:mushroom,1047,true,Botania,vazkii.botania.common.block.decor.BlockModMushroom,White Shimmering Mushroom
Botania:pump,1048,true,Botania,vazkii.botania.common.block.mana.BlockPump,Mana Pump
Botania:doubleFlower1,1049,true,Botania,vazkii.botania.common.block.BlockModDoubleFlower,Tall Mystical White Flower
Botania:doubleFlower2,1050,true,Botania,vazkii.botania.common.block.BlockModDoubleFlower,Tall Mystical Light Gray Flower
Botania:fakeAir,1051,true,Botania,vazkii.botania.common.block.BlockFakeAir,tile.botania:fakeAir.name
Botania:blazeBlock,1052,true,Botania,vazkii.botania.common.block.decor.BlockBlaze,Blaze Lamp
Botania:corporeaInterceptor,1053,true,Botania,vazkii.botania.common.block.corporea.BlockCorporeaInterceptor,Corporea Interceptor
Botania:corporeaCrystalCube,1054,true,Botania,vazkii.botania.common.block.corporea.BlockCorporeaCrystalCube,Corporea Crystal Cube
Botania:incensePlate,1055,true,Botania,vazkii.botania.common.block.BlockIncensePlate,Incense Plate
Botania:hourglass,1056,true,Botania,vazkii.botania.common.block.BlockHourglass,Hovering Hourglass
Botania:ghostRail,1057,true,Botania,vazkii.botania.common.block.BlockGhostRail,Spectral Rail
Botania:sparkChanger,1058,true,Botania,vazkii.botania.common.block.BlockSparkChanger,Spark Tinkerer
Botania:root,1059,true,Botania,vazkii.botania.common.block.BlockRoot,Living Root
Botania:felPumpkin,1060,true,Botania,vazkii.botania.common.block.BlockFelPumpkin,Fel Pumpkin
Botania:cocoon,1061,true,Botania,vazkii.botania.common.block.BlockCocoon,Cocoon of Caprice
Botania:lightRelay,1062,true,Botania,vazkii.botania.common.block.BlockLightRelay,Luminizer
Botania:lightLauncher,1063,true,Botania,vazkii.botania.common.block.BlockLightLauncher,Luminizer Launcher
Botania:manaBomb,1064,true,Botania,vazkii.botania.common.block.BlockManaBomb,Manastorm Charge
Botania:cacophoniumBlock,1065,true,Botania,vazkii.botania.common.block.BlockCacophonium,Cacophonium Block
Botania:bellows,1066,true,Botania,vazkii.botania.common.block.mana.BlockBellows,Manatide Bellows
Botania:bifrostPerm,1067,true,Botania,vazkii.botania.common.block.BlockBifrostPerm,Bifrost Block
Botania:cellBlock,1068,true,Botania,vazkii.botania.common.block.BlockCell,Cellular Block
Botania:redStringInterceptor,1069,true,Botania,vazkii.botania.common.block.string.BlockRedStringInterceptor,Red Stringed Interceptor
Botania:gaiaHeadBlock,1070,true,Botania,vazkii.botania.common.block.BlockGaiaHead,Gaia Guardian's Head
Botania:corporeaRetainer,1071,true,Botania,vazkii.botania.common.block.corporea.BlockCorporeaRetainer,Corporea Retainer
Botania:teruTeruBozu,1072,true,Botania,vazkii.botania.common.block.BlockTeruTeruBozu,Teru Teru Bozu
Botania:shimmerrock,1073,true,Botania,vazkii.botania.common.block.decor.BlockShimmerrock,Shimmerrock
Botania:shimmerwoodPlanks,1074,true,Botania,vazkii.botania.common.block.decor.BlockShimmerwoodPlanks,Shimmerwood Planks
Botania:avatar,1075,true,Botania,vazkii.botania.common.block.BlockAvatar,Livingwood Avatar
Botania:altGrass,1076,true,Botania,vazkii.botania.common.block.BlockAltGrass,Dry Grass
Botania:livingwood0Stairs,1077,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockLivingwoodStairs,Livingwood Stairs
Botania:livingwood0Wall,1078,true,Botania,vazkii.botania.common.block.decor.walls.living.BlockLivingwoodWall,Livingwood Wall
Botania:livingwood1Stairs,1079,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockLivingwoodPlankStairs,Livingwood Plank Stairs
Botania:livingrock0Stairs,1080,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockLivingrockStairs,Livingrock Stairs
Botania:livingrock0Wall,1081,true,Botania,vazkii.botania.common.block.decor.walls.living.BlockLivingrockWall,Livingrock Wall
Botania:livingrock1Stairs,1082,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockLivingrockBrickStairs,Livingrock Brick Stairs
Botania:dreamwood0Stairs,1083,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockDreamwoodStairs,Dreamwood Stairs
Botania:dreamwood0Wall,1084,true,Botania,vazkii.botania.common.block.decor.walls.living.BlockDreamwoodWall,Dreamwood Wall
Botania:dreamwood1Stairs,1085,true,Botania,vazkii.botania.common.block.decor.stairs.living.BlockDreamwoodPlankStairs,Dreamwood Plank Stairs
Botania:prismarine0Stairs,1086,true,Botania,vazkii.botania.common.block.decor.stairs.prismarine.BlockPrismarineStairs,Prismarine Stairs
Botania:prismarine0Wall,1087,true,Botania,vazkii.botania.common.block.decor.walls.BlockPrismarineWall,Prismarine Wall
Botania:prismarine1Stairs,1088,true,Botania,vazkii.botania.common.block.decor.stairs.prismarine.BlockPrismarineBrickStairs,Prismarine Brick Stairs
Botania:prismarine2Stairs,1089,true,Botania,vazkii.botania.common.block.decor.stairs.prismarine.BlockDarkPrismarineStairs,Dark Prismarine Stairs
Botania:reedBlock0Stairs,1090,true,Botania,vazkii.botania.common.block.decor.stairs.BlockReedStairs,Reed Stairs
Botania:reedBlock0Wall,1091,true,Botania,vazkii.botania.common.block.decor.walls.BlockReedWall,Reed Block Wall
Botania:thatch0Stairs,1092,true,Botania,vazkii.botania.common.block.decor.stairs.BlockThatchStairs,Thatch Stairs
Botania:customBrick0Stairs,1093,true,Botania,vazkii.botania.common.block.decor.stairs.bricks.BlockCustomBrickStairs,Hellish Brick Stairs
Botania:customBrick1Stairs,1094,true,Botania,vazkii.botania.common.block.decor.stairs.bricks.BlockSoulBrickStairs,Soul Brick Stairs
Botania:customBrick2Stairs,1095,true,Botania,vazkii.botania.common.block.decor.stairs.bricks.BlockSnowBrickStairs,Frosty Brick Stairs
Botania:customBrick3Stairs,1096,true,Botania,vazkii.botania.common.block.decor.stairs.bricks.BlockTileStairs,Roof Tile Stairs
Botania:biomeStoneA,1097,true,Botania,vazkii.botania.common.block.decor.biomestone.BlockBiomeStoneA,Metamorphic Forest Stone
Botania:biomeStoneB,1098,true,Botania,vazkii.botania.common.block.decor.biomestone.BlockBiomeStoneB,Metamorphic Forest Stone Bricks
